Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Published Date.1,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2019_SCIDC_395822_1,477/EE/azh/2019-20 Dt.24.10.2019,Sansad Nidhi Block Rani Ki Sarai Village Maghgava Interlocking Road and Drain in Distt. Azamgarh,Sansad Nithi Block Rani Ki Sarai Village Maghgava Interlocking Road and Drain in Distt-Azamgarh,Works,Open Tender,Percentage,Construction Works,No,No,NA ,25-Oct-2019 09:00 AM,,NA ,90.0,No ,No,Offline,04-Nov-2019 03:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Azamgarh,Executive Engineer UPSCIDCO Ltd Azamgarh,276001.0,2.0,"13,25,730",SHRI DINESH SINGH,"1,318,438.49",Rejected-Finance,15-Nov-2019,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Azamgarh,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'Drain': 2}
2019_SCIDC_409613_2,028/EE /Maharajganj/2019-20,"Vidhan Mandal Chetra Vikas Nidhi Yojnantargat, Vikas Khand-Partawal, Gramsabha-Pipra Khadar Tola Khapardhika ke drain par 1X4.00 mtr. Span ki RCC Puliya Ka Nirmaan Karya.","Vidhan Mandal Chetra Vikas Nidhi Yojnantargat, Vikas Khand-Partawal, Gramsabha-Pipra Khadar Tola Khapardhika ke drain par 1X4.00 mtr. Span ki RCC Puliya Ka Nirmaan Karya.",Works,Open Tender,Percentage,Civil Works,No,No,NA ,13-Dec-2019 06:00 PM,,14-Dec-2019 12:00 PM ,60.0,No ,No,Offline,18-Dec-2019 06:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Maharajganj,Work,273303.0,2.0,"11,36,002",M/S ASHWINI KUMAR PATEL THEKEDAR,"1,136,002.12",Accepted-AOC,29-Dec-2019,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Maharajganj,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'Drain': 2}
2019_SCIDC_418549_1,550(4)/2019-20 date 31.12.2019,Construction C C road at Bridge of Railway Bajariya Farrukhabad Nagar to Bank of Temple road kayamganj Block Badhpur Sansad Nidhi,Construction C C road at Bridge of Railway Bajariya Farrukhabad Nagar to Bank of Temple road kayamganj Block Badhpur Sansad Nidhi,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,31-Dec-2019 05:00 PM,,NA ,90.0,No ,No,Offline,10-Jan-2020 03:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Kannauj,Badhpur Farrukhabad,209601.0,2.0,"15,08,039",M/S KRISHNA CONTRACTOR AND SUPPLIERS,"1,497,482.8",Accepted-AOC,18-Jan-2020,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Kannauj,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}"
2019_UPIDC_309483_1,07/SEIWC/2018-19,"01 ANTI EROSION WORK ON RIGHT BANK OF KHO RIVER BETWEEN CHAINAGE 0.000 TO 805 M TO PROTECT VILLAGES IBRAHIMPUR NARAYAN, HASANPUR PALKI, SARAKTHAL SAANI AND ITS. MAJHRAS IN DISTT. BIJNOR. FOR THE YEAR 2018-19","01 ANTI EROSION WORK ON RIGHT BANK OF KHO RIVER BETWEEN CHAINAGE 0.000 TO 805 M TO PROTECT VILLAGES IBRAHIMPUR NARAYAN, HASANPUR PALKI, SARAKTHAL SAANI AND ITS. MAJHRAS IN DISTT. BIJNOR. FOR THE YEAR 2018-19",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,15-Feb-2019 12:00 PM,,NA ,90.0,No ,No,Offline,22-Feb-2019 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad",Ibrahimpur Bijnore,246726.0,2.0,"1,60,00,000",M/S ARUN CONSTRUCTION,"10,331,860",Not Admitted-Fee/PreQual/Technical,01-Jun-2019,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Monsoon,,True,False,Others,
2019_UPIDC_309483_2,07/SEIWC/2018-19,"02 ANTI EROSION WORK ON RIGHT BANK OF KHO RIVER BETWEEN CHAINAGE 805 M TO 1700 M TO PROTECT VILLAGES IBRAHIMPUR NARAYAN, HASANPUR PALKI, SARAKTHAL SAANI AND ITS. MAJHRAS IN DISTT. BIJNOR. FOR THE YEAR 2018-19","02 ANTI EROSION WORK ON RIGHT BANK OF KHO RIVER BETWEEN CHAINAGE 805 M TO 1700 M TO PROTECT VILLAGES IBRAHIMPUR NARAYAN, HASANPUR PALKI, SARAKTHAL SAANI AND ITS. MAJHRAS IN DISTT. BIJNOR. FOR THE YEAR 2018-19",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,15-Feb-2019 12:00 PM,,NA ,90.0,No ,No,Offline,22-Feb-2019 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad",Ibrahimpur Bijnore,246726.0,2.0,"1,49,00,000",M/S ARUN CONSTRUCTION,"9,636,406",Rejected-Finance,01-Jun-2019,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Monsoon,,True,False,Others,
2019_UPIDC_309483_4,07/SEIWC/2018-19,"04 Flood Protection Work of Village Hirdaipur,Ludhia, jatiya and Milak on R/B of River Ramganga in Distt. Moradabad","04 Flood Protection Work of Village Hirdaipur,Ludhia, jatiya and Milak on R/B of River Ramganga in Distt. Moradabad",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,15-Feb-2019 12:00 PM,,NA ,90.0,No ,No,Offline,22-Feb-2019 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad",moradabad,244001.0,2.0,"1,52,00,000",M/S ARUN CONSTRUCTION,"12,060,470",Rejected-Finance,01-Jun-2019,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad",True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 2, 'Bridge': 0, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 2, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Monsoon,,False,False,Preparedness Measures,"{'Protection': 2, 'Flood Protection work': 2}"
2019_UPIDC_309483_5,07/SEIWC/2018-19,05 Flood Protection Work of Village - Gopalpur And Bahadarpur khaddar on R/B of River Ram Ganga in Distt. Moradabad,05 Flood Protection Work of Village - Gopalpur And Bahadarpur khaddar on R/B of River Ram Ganga in Distt. Moradabad,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,15-Feb-2019 12:00 PM,,NA ,90.0,No ,No,Offline,22-Feb-2019 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad",gopalpur moradabad,244501.0,2.0,"1,29,00,000",M/S ARUN CONSTRUCTION,"8,639,530",Rejected-Finance,01-Jun-2019,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad",True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 2, 'Bridge': 0, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 2, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Monsoon,,False,False,Preparedness Measures,"{'Protection': 2, 'Flood Protection work': 2}"
2019_UPIDC_309483_8,07/SEIWC/2018-19,"FLOOD PROTECTION WORK LEFT BANK OF BHAKRA RIVER NEAR CLUSTER OF VILLAGE- PADPURI, MANONA, CHAINPUR TEHSIL BILASPUR DISTT. RAMPUR YEAR 2018-19","FLOOD PROTECTION WORK LEFT BANK OF BHAKRA RIVER NEAR CLUSTER OF VILLAGE- PADPURI, MANONA, CHAINPUR TEHSIL BILASPUR DISTT. RAMPUR YEAR 2018-19",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,01-Mar-2019 04:00 PM,,NA ,90.0,No ,No,Offline,08-Mar-2019 01:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad",Padpur Rampur,244924.0,2.0,"1,14,00,000",dinesh kumar contractor,"7,355,247",Accepted-AOC,27-May-2019,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad",True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 2, 'Bridge': 0, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 2, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,False,Preparedness Measures,"{'Protection': 2, 'Flood Protection work': 2}"
2019_UPIDC_412292_4,03/EE/2019-20,CONSTRUCTING REMAINING WORK OF V.R.B. OF JHIRJHIRIYA DRAIN AT KM 6.650,CONSTRUCTING REMAINING WORK OF V.R.B. OF JHIRJHIRIYA DRAIN AT KM 6.650,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,23-Jan-2020 09:00 AM,,NA ,90.0,No ,No,Online,29-Jan-2020 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SDD-2 Siddharth Nagar",Gorakhpur,273001.0,2.0,"10,21,000",M/S RAM CHARAN YADAV,"789,825.5",Accepted-AOC,13-Mar-2020,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SDD-2 Siddharth Nagar",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'Drain': 2}
2019_UPIDC_417727_10,07/EE/LOWER MAT/2019-20,LOT No. 14,S/E for brick on edge soling from km. 2.740 to 3.150 of Alipur drain.,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,01-Jan-2020 10:00 AM,,NA ,90.0,No ,No,Offline,07-Jan-2020 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||LMBDGC, mathura","LMBDGC, MATHURA",281001.0,2.0,"6,34,000",JITENDRA SINGH CONSTRUCTION,"507,375",Rejected-Technical,13-Mar-2020,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura||LMBDGC, mathura",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 1, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'Drain': 1}
2019_YEIDA_398228_4,YEA/GM(PROJECT)/2019/339 DT-25/10/2019,Construction of Brick Drain From Main road to Pond along inter College in village Ranehra yea,Construction of Brick Drain From Main road to Pond along inter College in village Ranehra yea,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,04-Nov-2019 06:00 PM,,NA ,90.0,No ,No,Offline,15-Nov-2019 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,2.0,"4,34,236",SAI DEEP CONSTRUCTION,"324,504.36",Rejected-Finance,02-Mar-2020,Yamuna Expressway Industrial Development Authority,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 2, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Drain': 2}"
2020_CEAGR_420516_1,6136/14M-AC/2019 dated-16-12-2019,Re-construction of Minor Bridge at Sonai Gudera Road in Km -1 in Distst. Mathura,Re-construction of Minor Bridge at Sonai Gudera Road in Km -1 in Distt. Mathura,Works,Open Tender,Lump-sum,Civil Works,No,No,NA ,06-Jan-2020 12:50 PM,,08-Jan-2020 03:00 PM ,90.0,No ,No,Online,14-Jan-2020 12:30 PM,Chief Engineer Agra Zone PWD Agra UP||AGRA CIRCLE PWD AGRA,Mathura,281001.0,2.0,"37,50,000",Savitri Devi,"2,818,007.78",Rejected-Technical,13-Mar-2020,Chief Engineer Agra Zone PWD Agra UP||AGRA CIRCLE PWD AGRA,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}"
2020_CEAGR_420516_2,6136/14M-AC/2019 dated-16-12-2019,Re-construction of Minor Bridge at Remaining Portion of Jatora Birona Road in Km -2 in Distt. Mathura,Re-construction of Minor Bridge at Remaining Portion of Jatora Birona Road in Km -2 in Distt. Mathura,Works,Open Tender,Lump-sum,Civil Works,No,No,NA ,06-Jan-2020 12:50 PM,,08-Jan-2020 12:00 PM ,90.0,No ,No,Online,14-Jan-2020 12:30 PM,Chief Engineer Agra Zone PWD Agra UP||AGRA CIRCLE PWD AGRA,Mathura,281001.0,2.0,"39,45,000",M/S PATHAK AND COMPANY,"3,169,416.41",Accepted-AOC,13-Mar-2020,Chief Engineer Agra Zone PWD Agra UP||AGRA CIRCLE PWD AGRA,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}"
2020_CEAGR_424620_1,9362/32M-Mainpuri Circle/2019 dt. 28.12.2019,Construction of 4x5M Span Minor Bridge at Puncha Urawar road to Uvti Rajwaha road via Nagla Gulal Dohiya In distt. Firozabad,Construction of 4x5M Span Minor Bridge at Puncha Urawar road to Uvti Rajwaha road via Nagla Gulal Dohiya In distt. Firozabad,Works,Open Tender,Lump-sum,Civil Works,No,No,NA ,18-Jan-2020 09:00 AM,,20-Jan-2020 12:00 PM ,90.0,No ,No,Online,27-Jan-2020 12:30 PM,Chief Engineer Agra Zone PWD Agra UP||MAINPURI CIRCLE PWD MAINPURI||PROVINCIAL DIVISION PWD FIROZABAD,Construction of 4x5M Span Minor Bridge at Puncha U,283203.0,2.0,"1,10,00,000",M/s ShivRaj Construction,"9,581,647.06",Rejected-Finance,28-Mar-2020,Chief Engineer Agra Zone PWD Agra UP||MAINPURI CIRCLE PWD MAINPURI||PROVINCIAL DIVISION PWD FIROZABAD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}"
