Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,year_month,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2024_UPIDC_907434_1,24/SE-6/2023-24 (LOT-3),FLOOD PROTECTION WORK IN SENSITIVE VILLAGES UMARIYA KEWALPUR AT RIGHT BANK OF RIVER GARRA IN DISTRICT HARDOI,FLOOD PROTECTION WORK IN SENSITIVE VILLAGES UMARIYA KEWALPUR AT RIGHT BANK OF RIVER GARRA IN DISTRICT HARDOI,Works,Open Tender,Item Rate,Civil Works - Others,No,No,NA ,28-Feb-2024 06:00 PM,01-Mar-2024 12:00 PM ,90.0,No ,No,Online,05-Mar-2024 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow",HARDOI,241001.0,2.0,"3,04,30,000",M/S K.K. TRADERS,"26,967,319.278",Accepted-AOC,15-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow",unknown,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 2, 'Bridge': 0, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 2, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,False,Preparedness Measures,"{'Protection': 2, 'Flood Protection work': 2}"
2024_UPIDC_907791_1,NIT14/SE/2023-24,NIT14/SE/2023-24 Lot-01,RESTORATION OF CHERUI BUNDHI FROM CH KM 0.00 TO 0.300 and KM 0.480 TO KM 1.020 IN NAGWA BLOCK OF DISTRICT SONEBHADRA.,Works,Open Tender,Item Rate,Civil Works - Water Works,No,No,NA ,29-Feb-2024 01:00 PM,NA ,90.0,No ,No,Online,06-Mar-2024 02:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur","Nagwa,Sonebhadra",231216.0,2.0,,M/S D.P SINGH CONTRACTOR KASHIPUR,"3,195,554",Rejected-Finance,14-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur",unknown,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 1, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,False,Repair and Restoration,{'restoration': 1}
2024_UPIDC_908400_1,03/SE/2023-24,ANTI EROSION WORKS ON CHHITUPUR BHAGALPUR BUND AT KM. 2.000 NEAR VILLAGE DEOSIA ON LEFT BANK OF RIVER SARAYU IN DISTRICT DEORIA.,ANTI EROSION WORKS ON CHHITUPUR BHAGALPUR BUND AT KM. 2.000 NEAR VILLAGE DEOSIA ON LEFT BANK OF RIVER SARAYU IN DISTRICT DEORIA.,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,01-Mar-2024 10:00 AM,01-Mar-2024 01:00 PM ,90.0,No ,No,Online,06-Mar-2024 04:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Gorakhpur",DEORIA,274001.0,2.0,,GHANSHYAM CHAUBAY,"50,104,549.29",Accepted-AOC,14-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Gorakhpur",unknown,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,True,True,Others,
2024_UPIDC_908438_1,10/SE/202324,New Construction of V. R. B. At Km 0.400 of Khurja Drain,New Construction of V. R. B. At Km 0.400 of Khurja Drain,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,01-Mar-2024 09:00 AM,NA ,90.0,No ,No,Online,07-Mar-2024 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",E.E.B.D.G.C.Bulandshahar,203001.0,2.0,"44,75,000",M/S JUGENDRA SINGH,"3,525,920",Rejected-Technical,16-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",unknown,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Drain': 2}"
2024_UPIDC_908438_2,10/SE/202324,Reconstruction of V. R. B. At Km 3.200 of Khurja Drain,Reconstruction of V. R. B. At Km 3.200 of Khurja Drain,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,01-Mar-2024 09:00 AM,NA ,90.0,No ,No,Online,07-Mar-2024 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",E.E.B.D.G.C.Bulandshahar,203001.0,2.0,"44,80,000",M/S KATARIA TRADERS AND PAINT HOUSE,"3,203,367",Rejected-Finance,16-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",unknown,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'reconstruction': 2, 'Drain': 2}"
2024_UPIDC_908438_3,10/SE/202324,New Construction of V. R. B. At Km 8.600 of Khurja Drain,New Construction of V. R. B. At Km 8.600 of Khurja Drain,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,01-Mar-2024 09:00 AM,NA ,90.0,No ,No,Online,07-Mar-2024 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",E.E.B.D.G.C.Bulandshahar,203001.0,2.0,"42,66,000",VMC SATCOM,"3,457,106",Rejected-Finance,16-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",unknown,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Drain': 2}"
2024_UPIDC_908438_4,10/SE/202324,New Construction of V. R. B. At Km 11.020 of Khurja Drain,New Construction of V. R. B. At Km 11.020 of Khurja Drain,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,01-Mar-2024 09:00 AM,NA ,90.0,No ,No,Online,07-Mar-2024 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",E.E.B.D.G.C.Bulandshahar,203001.0,2.0,"41,72,000",M/S SIROHI CONSTRUCTION COMPANY,"3,119,119.49",Rejected-Technical,16-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",unknown,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Drain': 2}"
2024_UPIDC_908438_5,10/SE/202324,Reonstruction of V. R. B. At Km 5.973 of Hasanpur Drain,Reonstruction of V. R. B. At Km 5.973 of Hasanpur Drain,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,01-Mar-2024 09:00 AM,NA ,90.0,No ,No,Online,07-Mar-2024 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",E.E.B.D.G.C.Bulandshahar,203001.0,2.0,"43,59,000",M/S SIROHI CONSTRUCTION COMPANY,"3,366,180.82",Rejected-Finance,16-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh",unknown,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'Drain': 2}
2024_UPIDC_908477_1,11/S.E./2023-24,Restoration of Spur at Km. 0.080 of Duha Kathaura Extension bund on Right bank of River Saryu in District Ballia (U.P.) Lot 01,Restoration of Spur at Km. 0.080 of Duha Kathaura Extension bund on Right bank of River Saryu in District Ballia (U.P.) Lot 01,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,01-Mar-2024 09:00 AM,01-Mar-2024 01:00 PM ,90.0,No ,No,Online,06-Mar-2024 01:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Drainage Circle, Ballia",Ballia,277001.0,2.0,,M/S KAUSHAL KUMAR SINGH,"10,372,112",Accepted-AOC,14-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Drainage Circle, Ballia",unknown,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 2, 'Drain': 0, 'Restoration': 2, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'restoration': 2, 'extension': 2}"
2024_UPIDC_911869_2,TN-11/SE-1/2023-24,TN-11/SE-1/2023-24 Protective work for the safety of the water bridge located at km 8.100 of Jani Scape in Meerut district..(Lot No-2),TN-11/SE-1/2023-24 Protective work for the safety of the water bridge located at km 8.100 of Jani Scape in Meerut district..(Lot No-2),Works,Open Tender,Piece-work,Civil Works - Canal,No,No,As per tender notice ,06-Mar-2024 09:00 AM,NA ,90.0,No ,No,Online,14-Mar-2024 04:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut",As per tender notice,250001.0,2.0,"2,61,90,000",mamber singh,"18,858,428",Rejected-Finance,21-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut",unknown,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'Bridge': 2}
2024_UPIDC_911869_4,TN-11/SE-1/2023-24,TN-11/SE-1/2023-24 Reconstruction of Box Culvert at KM. - 2.630 of Left Salawa Dy..(Lot No-4),TN-11/SE-1/2023-24 Reconstruction of Box Culvert at KM. - 2.630 of Left Salawa Dy..(Lot No-4),Works,Open Tender,Piece-work,Civil Works - Canal,No,No,As per tender notice ,06-Mar-2024 09:00 AM,NA ,90.0,No ,No,Online,14-Mar-2024 04:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut",As per tender notice,250001.0,2.0,"60,35,000",CHATURBHUJ INFRASTRUCTRE INDIA PRIVATE LIMITED,"5,933,791.05",Accepted-AOC,21-Mar-2024,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut",unknown,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'reconstruction': 2}
2024_UPIDM_878267_1,36/LCDJ/EE/2023-24,"Construction of Toe Wall, Apran and Pitching at Mainupur Pump Canal",Under the Modernization Project of Mainupur Pump Canal Capacity 20 Cusecs in District Jalaun work of toe wall launching apron and boulder pinching on the river bank at the top part of Mainupur Pump Canal.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,09-Jan-2024 10:00 AM,NA ,75.0,No ,No,Online,24-Jan-2024 02:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell) - Jhansi||Executive Engineer (LCD)-Jhansi,Mainupur Pump Canal Dist Jalaun,285204.0,2.0,"19,48,000",M/s Sanika Construction,"1,909,237.08",Rejected-Finance,04-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell) - Jhansi||Executive Engineer (LCD)-Jhansi,unknown,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 1, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,False,Repair and Restoration,{'Construction': 1}
2024_UPIDM_890133_2,32/SE/IWC1K/2023-24 (LOT-4),"Miscellaneous Electrification work as per BOQ in Irrigation Workshop Division Bareilly under the project of electrification, pucca road and replacement of roof sheet of dilapidated shed.","Miscellaneous Electrification work as per BOQ in Irrigation Workshop Division Bareilly under the project of electrification, pucca road and replacement of roof sheet of dilapidated shed.",Works,Open Tender,Fixed-rate,Miscellaneous Works,No,No,NA ,21-Feb-2024 09:00 AM,NA ,120.0,No ,No,Online,26-Feb-2024 01:00 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur,Irrigation Workshop Division Bareilly,243122.0,2.0,,NIRMAL ENGINEERS,"7,100,000",Accepted-AOC,19-Mar-2024,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur,unknown,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 2, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'replacement': 2}
2024_UPIDM_891723_1,"13/EE/WEDK/2023-2024, LOT NO. 02","COMPOSITE WORK OF LEVELLING BY HIRING TRACTOR WITH LEVEL KARHA FOR PROTECTION OF VILLAGE RAHULNAGAR AMBEY CHANDIYA HAZARA, BLOCK-RAMPUR MATHURA, DISTT. PILIBHIT SITUATED AT RIGHT BANK OF RIVER SHARDA","COMPOSITE WORK OF LEVELLING BY HIRING TRACTOR WITH LEVEL KARHA FOR PROTECTION OF VILLAGE RAHULNAGAR AMBEY CHANDIYA HAZARA, BLOCK-RAMPUR MATHURA, DISTT. PILIBHIT SITUATED AT RIGHT BANK OF RIVER SHARDA",Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,07-Feb-2024 12:15 PM,NA ,120.0,No ,No,Online,22-Feb-2024 03:00 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,CHANDIYA HAZARA PILIBHIT,262122.0,2.0,"21,89,000",M/s Jai Contraction,"1,969,920",Accepted-AOC,16-Mar-2024,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,unknown,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 2, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,False,Preparedness Measures,{'Protection': 2}
