Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,year_month
2024_UPIDM_878172_1,17/MLCD/EE/2023-24,First Class Brick Lining work and Cement plaster work,First class brick lining work and Cement Plaster work at Allipur pump canal,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,09-Jan-2024 11:00 AM,NA ,90.0,No ,No,Online,16-Jan-2024 03:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Sitapur||Executive Engineer(MLCD)-Lucknow,Ailiya distt. Sitapur,261001.0,1.0,"18,08,000",JATA SHANKER VERMA,"1,627,029",Accepted-AOC,17-Feb-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Sitapur||Executive Engineer(MLCD)-Lucknow,unknown
2024_UPIDM_878234_1,18/MLCD/EE/2023-24,"Brick work,Cement Plaster and CC work","First Class Brick Lining work, Cement Plaster work and CC work at Barouliya pump canal",Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,09-Jan-2024 11:00 AM,NA ,90.0,No ,No,Online,16-Jan-2024 04:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Sitapur||Executive Engineer(MLCD)-Lucknow,Mohanlalganj Distt. Lucknow,226301.0,1.0,"21,79,000",SHOBHA ENTERPRISES,"2,041,807",Rejected-Technical,05-Feb-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Sitapur||Executive Engineer(MLCD)-Lucknow,unknown
2024_UPIDM_878267_1,36/LCDJ/EE/2023-24,"Construction of Toe Wall, Apran and Pitching at Mainupur Pump Canal",Under the Modernization Project of Mainupur Pump Canal Capacity 20 Cusecs in District Jalaun work of toe wall launching apron and boulder pinching on the river bank at the top part of Mainupur Pump Canal.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,09-Jan-2024 10:00 AM,NA ,75.0,No ,No,Online,24-Jan-2024 02:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell) - Jhansi||Executive Engineer (LCD)-Jhansi,Mainupur Pump Canal Dist Jalaun,285204.0,2.0,"19,48,000",M/s Sanika Construction,"1,909,237.08",Rejected-Finance,04-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell) - Jhansi||Executive Engineer (LCD)-Jhansi,unknown
2024_UPIDM_878270_1,19/MLCD/EE/2023-24,"Brick Lining work, Cement plaster work and CC work","First class Brick Lining work, Cement Plaster work and CC work at peenagar pump canal at sitapur",Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,10-Jan-2024 11:00 AM,NA ,90.0,No ,No,Online,18-Jan-2024 01:30 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Sitapur||Executive Engineer(MLCD)-Lucknow,Ailiya distt. Sitapur,226008.0,1.0,"31,12,000",M/S R.K.TRADERS,"2,807,435",Rejected-Technical,05-Feb-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Sitapur||Executive Engineer(MLCD)-Lucknow,unknown
2024_UPIDM_878790_1,20/MLCD/EE/2023-24,"Brick Lining, cement plaster and CC work","First class Brick Lining work, Cement Plaster work and CC work at birauli pump canal distt. barabanki",Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,10-Jan-2024 11:00 AM,NA ,90.0,No ,No,Online,18-Jan-2024 02:30 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Sitapur||Executive Engineer(MLCD)-Lucknow,Ramnagar distt. Barabanki,225205.0,1.0,"19,26,000",RAM PRATAP DIXIT,"1,771,101",Rejected-Technical,05-Feb-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Sitapur||Executive Engineer(MLCD)-Lucknow,unknown
2024_UPIDM_878832_1,21/MLCD/EE/2023-24,Brick lining and cement plaster work,First class brick lining work and Cement plaster work in Habibpur pump canal distt.barabanki,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,10-Jan-2024 11:00 AM,NA ,90.0,No ,No,Online,18-Jan-2024 03:30 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Sitapur||Executive Engineer(MLCD)-Lucknow,Ramnagar distt. Barabanki,225205.0,1.0,"31,36,000",HARI OM ENTERPRISES,"2,991,352",Accepted-AOC,05-Feb-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Sitapur||Executive Engineer(MLCD)-Lucknow,unknown
2024_UPIDM_878986_1,22/MLCD/EE/2023-24,"Brick work, cement Plaster and CC work","First Class Brick Lining work, Cement Plaster and CC work at Rotigaon pump canal in Distt. Barabanki",Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,10-Jan-2024 11:00 AM,NA ,90.0,No ,No,Online,18-Jan-2024 04:30 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Sitapur||Executive Engineer(MLCD)-Lucknow,Ramnagar distt. Barabanki,225205.0,1.0,"24,13,000",M/S Sushila Enterprises,"2,321,976",Rejected-Technical,17-Feb-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Sitapur||Executive Engineer(MLCD)-Lucknow,unknown
2024_UPIDM_882084_1,02/EE-LID GKP/2023-24,"NABARD FUNDED MODERNIZATION OF CH. CARAN SINGH KUWANO PUMP CANAL, MUKHLISPUR DIST SANT KABIR NAGAR",SITC OF 30 KVA DIESEL GENERATOR SET,Goods,Open Tender,Item Rate,Mechanical Engineering Items,No,No,NA ,18-Jan-2024 12:00 PM,NA ,90.0,No ,No,Online,29-Jan-2024 03:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,SANT KABIR NAGAR,272176.0,2.0,,M/s Suvidha Enterprises,"1,049,801",Rejected-Finance,02-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,unknown
2024_UPIDM_882735_1,11/EEMLCDMZP/2023-24/LOT 1,Tender 11/EEMLCDMZP/2023-24/LOT 1,Construction of Stone Lining For Main Canal beetween Reach 0.000 Km. to 0.130 Km At Sindhora Saraiya Pump Canal.,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,24-Jan-2024 04:00 PM,NA ,90.0,No ,No,Online,31-Jan-2024 12:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Mirzapur||Executive Engineer(MLCD) Mirzapur,"Tahsil-Chunar,Block-Pahadhi,Vill-Saraiya,Dis-Mirza",231001.0,2.0,,M/S RAJENDRA PRASAD,"910,532.4",Not Admitted-Fee/PreQual/Technical,27-Feb-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Mirzapur||Executive Engineer(MLCD) Mirzapur,unknown
2024_UPIDM_882884_1,26/EE/TCDVNS/PG/2023-24,Supply of PG in Dist Varanasi,Supply of PG from Lalkuan Haldawani to central Store Ashapur Varanasi,Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,22-Jan-2024 10:00 AM,NA ,90.0,No ,No,Online,30-Jan-2024 11:00 AM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi,Varanasi,222001.0,2.0,"24,87,600",laxmi enterprises,"1,835,700",Rejected-Finance,06-Feb-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi,unknown
2024_UPIDM_882902_1,27/EE/TCDVNS/PG/2023-24,Supply of PG in Dist Jaunpur,Supply of PG from Lalkuan Haldwani to Tubewell Colony Jaunpur,Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,22-Jan-2024 10:00 AM,NA ,90.0,No ,No,Online,30-Jan-2024 11:00 AM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi,Jaunpur,222001.0,2.0,"8,60,530",laxmi enterprises,"629,090",Rejected-Finance,06-Feb-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi,unknown
2024_UPIDM_883015_2,38 (Lot No.-01)/LCDJ/EE/2023-24,"BRICK LINING IN BAREHTA Main Canal, Jhansi","BRICK LINING IN BAREHTA Main Canal, Jhansi",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,31-Jan-2024 10:00 AM,NA ,75.0,No ,No,Online,06-Feb-2024 02:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell) - Jhansi||Executive Engineer (LCD)-Jhansi,"BAREHTA Main Canal, Jhansi",284121.0,2.0,"9,72,000",M/s Maa Shitla Construction,"767,910",Rejected-Finance,04-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell) - Jhansi||Executive Engineer (LCD)-Jhansi,unknown
2024_UPIDM_883027_1,38 (Lot No.-02)/LCDJ/EE/2023-24,Fabrication and installation work of 03 winch crab machines of 10 ton capacity on Amarour Pump Canal.,Fabrication and installation work of 03 winch crab machines of 10 ton capacity on Amarour Pump Canal.,Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,20-Jan-2024 10:00 AM,NA ,75.0,No ,No,Online,29-Jan-2024 02:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell) - Jhansi||Executive Engineer (LCD)-Jhansi,Amarour Pump Canal Dist Jalaun,285123.0,2.0,"11,25,000",M/s Sanika Construction,"1,110,000",Rejected-Finance,04-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell) - Jhansi||Executive Engineer (LCD)-Jhansi,unknown
2024_UPIDM_883602_1,25/MLCD/EE/2023-24,"First class brick lining and Excavation, cleaning and leveling of under pass","First class Brick Lining work at Raghunathpur Kateli and Excavation,cleaning and levelling of under pass at Raghunathpur pump canal distt. Raibarali",Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,22-Jan-2024 11:00 AM,NA ,90.0,No ,No,Online,01-Feb-2024 01:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Sitapur||Executive Engineer(MLCD)-Lucknow,vikas khand Rahi Distt. Raibaralli,229010.0,1.0,"34,07,000",M/S ABHAY DATA CONSTRUCTION,"2,755,952",Accepted-AOC,17-Feb-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Sitapur||Executive Engineer(MLCD)-Lucknow,unknown
2024_UPIDM_883647_1,26/MLCD/EE/2023-24,First Class Brick Lining work at dunuli pump canal,First Class Brick Lining work at dunuli pump canal,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,23-Jan-2024 11:00 AM,NA ,90.0,No ,No,Online,02-Feb-2024 01:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Sitapur||Executive Engineer(MLCD)-Lucknow,haderghard distt. barabanki,225003.0,1.0,"17,10,000",M/S SAMARTH CONSTRUCTION,"1,538,413",Rejected-Technical,17-Feb-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Sitapur||Executive Engineer(MLCD)-Lucknow,unknown
2024_UPIDM_884894_1,03/EETWCDMZN/2023-24,03/EETWCDMZN/2023-24,Supply of Pea Gravel.,Goods,Open Tender,Fixed-rate,Supply of Materials,No,No,NA ,01-Feb-2024 11:00 AM,NA ,90.0,No ,No,Online,09-Feb-2024 11:00 AM,U P Irrigation Department (Mechanical)||Chief Engineer Tubewell West Meerut||S E TWC Saharanpur||EE TW Construction Division Muzaffarnagar,Muzaffarnagar,251001.0,2.0,"4,59,960",M/S KARANVEER SINGH,"341,880",Rejected-AOC,16-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer Tubewell West Meerut||S E TWC Saharanpur||EE TW Construction Division Muzaffarnagar,unknown
2024_UPIDM_884894_2,03/EETWCDMZN/2023-24,03/EETWCDMZN/2023-24/Lot-02,Supply of Pea Gravel.,Goods,Open Tender,Fixed-rate,Supply of Materials,No,No,NA ,01-Feb-2024 11:00 AM,NA ,90.0,No ,No,Online,09-Feb-2024 11:00 AM,U P Irrigation Department (Mechanical)||Chief Engineer Tubewell West Meerut||S E TWC Saharanpur||EE TW Construction Division Muzaffarnagar,Meerut,250001.0,2.0,"16,14,400",M K ENGG WORKS,"1,193,600",Accepted-AOC,16-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer Tubewell West Meerut||S E TWC Saharanpur||EE TW Construction Division Muzaffarnagar,unknown
2024_UPIDM_885996_1,29/EE/TCDVNS/Drill/2023-24,Drilling Work of state tubewell in Dist Varanasi,Drilling work of 06 No bore for const. of state tubewell upto depth 150 Mtr in Dist Varanasi,Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,27-Jan-2024 10:00 AM,NA ,90.0,No ,No,Online,03-Feb-2024 12:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi,Varanasi,221001.0,2.0,"13,50,000",MANJULA MISHRA,"1,242,000",Rejected-Finance,08-Feb-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi,unknown
2024_UPIDM_885997_1,30/EE/TCDVNS/Drill/2023-24,Drilling Work of state tubewell in Dist Jaunpur,Drilling work of 02 No bore for const. of state tubewell upto depth 180 Mtr in Dist Jaunpur,Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,27-Jan-2024 10:00 AM,NA ,90.0,No ,No,Online,03-Feb-2024 12:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi,Jaunpur,222001.0,2.0,"5,58,000",MANJULA MISHRA,"511,200",Rejected-Finance,08-Feb-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (TCD) Varanasi,unknown
2024_UPIDM_886995_5,18/EE/MMLCD/VNS/2023-24,"Strenthaning of Main canal by New Brick Lining in main Canal between 0.100 Km to 0.300 Km at Halua Pump Canal including all cost of material, (excluding Cement and Brick ) labour, T and P used, Complete in all respect as per drawing provided by depa","Strenthaning of Main canal by New Brick Lining in main Canal between 0.100 Km to 0.300 Km at Halua Pump Canal including all cost of material, (excluding Cement and Brick ) labour, T and P used, Complete in all respect as per drawing provided by depa",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,30-Jan-2024 12:00 PM,NA ,90.0,No ,No,Online,07-Feb-2024 12:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (MLCD) Varanasi,EXECUTIVE ENGINEER MINOR LIFT CANAL DIVISION VARAN,221010.0,2.0,"5,34,000",M/S RISHABH SINGH,"421,778.8",Rejected-Finance,26-Feb-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (MLCD) Varanasi,unknown
2024_UPIDM_887390_1,07/WM/IWDB/2023-24 LOT02,"Manufacturing/casting and providing of Lifting mechanism parts (as per BOQ and Drawing) F.O.R. at 77 miles Adig Cross Regulator, Agra Canal Mathura","Manufacturing/casting and providing of Lifting mechanism parts (as per BOQ and Drawing) F.O.R. at 77 miles Adig Cross Regulator, Agra Canal Mathura",Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,31-Jan-2024 10:00 AM,NA ,90.0,No ,No,Both(Online/Offline),06-Feb-2024 03:30 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||W M Irrigation Workshop Division - Bareilly,BAREILLY,243122.0,2.0,,UDAY ENGINEERS,"2,838,483",Rejected-Finance,04-Mar-2024,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||W M Irrigation Workshop Division - Bareilly,unknown
2024_UPIDM_888052_3,41/LCDJ/EE/2023-24 LOT NO. 01,CONSTRUCTION OF EXECUTIVE ENGINEER RESIDENCE Type IV AT TUBEWELL COLONY JHANSI,CONSTRUCTION OF EXECUTIVE ENGINEER RESIDENCE Type IV AT TUBEWELL COLONY JHANSI,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,19-Feb-2024 10:00 AM,NA ,90.0,No ,No,Online,24-Feb-2024 02:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell) - Jhansi||Executive Engineer (LCD)-Jhansi,CIVIL LINES GWALIOR ROAD JHANSI,284001.0,2.0,"31,63,000",M/s Maa Shitla Construction,"2,603,865.4",Accepted-AOC,04-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell) - Jhansi||Executive Engineer (LCD)-Jhansi,unknown
2024_UPIDM_888151_2,41/LCDJ/EE/2023-24 LOT NO. 02,"CONSTRUCTION OF TYPE-2 QUARTER AT TUBEWELL COLONY, GWALIOR ROAD, JHANSI","CONSTRUCTION OF TYPE-2 QUARTER AT TUBEWELL COLONY, GWALIOR ROAD, JHANSI",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,09-Feb-2024 10:00 AM,NA ,45.0,No ,No,Online,16-Feb-2024 02:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell) - Jhansi||Executive Engineer (LCD)-Jhansi,CIVIL LINES GWALIOR ROAD JHANSI,285001.0,2.0,"13,01,000",M/s Maa Shitla Construction,"1,071,526.85",Rejected-Finance,04-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell) - Jhansi||Executive Engineer (LCD)-Jhansi,unknown
2024_UPIDM_889448_1,09WM/IWDB/2023-24,Carriage and Erection of Super structure of Service Gate,"Carriage and Erection of Super structure of Service Gate of Rohin Barrage, Maharajganj",Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,05-Feb-2024 10:00 AM,NA ,90.0,No ,No,Online,10-Feb-2024 03:30 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||W M Irrigation Workshop Division - Bareilly,Maharajganj,273164.0,2.0,,UDAY ENGINEERS,"3,170,000",Rejected-Finance,29-Feb-2024,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||W M Irrigation Workshop Division - Bareilly,unknown
2024_UPIDM_890130_2,32/SE/IWC1K/2023-24 (LOT-2),Supply Carriage Installation and commissioning of Main Control panel 415V 1600Amp and other work as per BOQ in Irrigation Workshop Division Bareilly.,Supply Carriage Installation and commissioning of Main Control panel 415V 1600Amp and other work as per BOQ in Irrigation Workshop Division Bareilly.,Works,Open Tender,Fixed-rate,Miscellaneous Works,No,No,NA ,20-Feb-2024 06:00 PM,NA ,120.0,No ,No,Online,26-Feb-2024 01:00 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur,Irrigation Workshop Division Bareilly.,243122.0,2.0,,SHOBHA ENTERPRISES,"7,450,000",Accepted-AOC,19-Mar-2024,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur,unknown
2024_UPIDM_890132_2,32/SE/IWC1K/2023-24 (LOT-3),Supply Carriage Installation and commissioning of Distribution panels 415V 630Amp and 125Amp in different Shops and other work as per BOQ in Irrigation Workshop Division Bareilly,Supply Carriage Installation and commissioning of Distribution panels 415V 630Amp and 125Amp in different Shops and other work as per BOQ in Irrigation Workshop Division Bareilly,Works,Open Tender,Fixed-rate,Miscellaneous Works,No,No,NA ,20-Feb-2024 06:00 PM,NA ,120.0,No ,No,Online,26-Feb-2024 01:00 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur,Irrigation Workshop Division Bareilly,243122.0,2.0,,S K ENGINEERING WORKS,"7,500,000",Rejected-Finance,20-Mar-2024,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur,unknown
2024_UPIDM_890133_2,32/SE/IWC1K/2023-24 (LOT-4),"Miscellaneous Electrification work as per BOQ in Irrigation Workshop Division Bareilly under the project of electrification, pucca road and replacement of roof sheet of dilapidated shed.","Miscellaneous Electrification work as per BOQ in Irrigation Workshop Division Bareilly under the project of electrification, pucca road and replacement of roof sheet of dilapidated shed.",Works,Open Tender,Fixed-rate,Miscellaneous Works,No,No,NA ,21-Feb-2024 09:00 AM,NA ,120.0,No ,No,Online,26-Feb-2024 01:00 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur,Irrigation Workshop Division Bareilly,243122.0,2.0,,NIRMAL ENGINEERS,"7,100,000",Accepted-AOC,19-Mar-2024,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur,unknown
2024_UPIDM_890190_1,10/WM/IWDB/2023-24,"Dismantling of old existing Gate, Erection of new other bay gate no 16 of bhimgoda barrage(Haridwar)","Dismantling of old existing Gate, Erection of new other bay gate no 16 of bhimgoda barrage(Haridwar).",Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,05-Feb-2024 10:00 AM,NA ,90.0,No ,No,Online,17-Feb-2024 03:30 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||W M Irrigation Workshop Division - Bareilly,HARIDWAR,249401.0,2.0,,NIRMAL ENGINEERS,"2,898,000",Accepted-AOC,04-Mar-2024,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||W M Irrigation Workshop Division - Bareilly,unknown
2024_UPIDM_890834_1,05/EE/CSD-3/2023-24,The work of general annual maintenance and repair of hydro mechanical plants installed at Sarangarhi (District Meerut) cross and head regulator located on 57.70 km chainage of Madhya Ganga Canal.,The work of general annual maintenance and repair of hydro mechanical plants installed at Sarangarhi (District Meerut) cross and head regulator located on 57.70 km chainage of Madhya Ganga Canal.,Works,Open Tender,Fixed-rate,Miscellaneous Works,No,No,NA ,05-Feb-2024 06:50 PM,NA ,120.0,No ,No,Online,16-Feb-2024 03:00 PM,"U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Central Store Division-III, KALAGARH",MGC distt. meerut,250001.0,2.0,,sai enterprses,"1,889,290",Rejected-Technical,22-Mar-2024,"U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Central Store Division-III, KALAGARH",unknown
2024_UPIDM_890980_1,Short Term Tender Notice No 13/ E.E. /S.S.K.-6/2023-24,Fabrication of M.S pipe 4.5m long ID 1000mm OD 1020 mm length 4500 mm thick 10mm in delivery pipeline for Pumps under Chaudhary charan singh Dalmau A,Fabrication of M.S pipe 4.5m long ID 1000mm OD 1020 mm length 4500 mm thick 10mm in delivery pipeline for Pumps under Chaudhary charan singh Dalmau A,Works,Open Tender,Lump-sum,Metal Fabrication,No,No,NA ,06-Feb-2024 09:00 AM,09-Feb-2024 02:00 PM ,90.0,No ,No,Online,16-Feb-2024 03:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer (Tubewell) Lucknow||Executive Engineer SSK - 6,DALAMU,229203.0,2.0,"33,31,231",M/S SHUBHAM CONSTRUCTION,"3,237,291",Rejected-AOC,22-Feb-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer (Tubewell) Lucknow||Executive Engineer SSK - 6,unknown
2024_UPIDM_891723_1,"13/EE/WEDK/2023-2024, LOT NO. 02","COMPOSITE WORK OF LEVELLING BY HIRING TRACTOR WITH LEVEL KARHA FOR PROTECTION OF VILLAGE RAHULNAGAR AMBEY CHANDIYA HAZARA, BLOCK-RAMPUR MATHURA, DISTT. PILIBHIT SITUATED AT RIGHT BANK OF RIVER SHARDA","COMPOSITE WORK OF LEVELLING BY HIRING TRACTOR WITH LEVEL KARHA FOR PROTECTION OF VILLAGE RAHULNAGAR AMBEY CHANDIYA HAZARA, BLOCK-RAMPUR MATHURA, DISTT. PILIBHIT SITUATED AT RIGHT BANK OF RIVER SHARDA",Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,07-Feb-2024 12:15 PM,NA ,120.0,No ,No,Online,22-Feb-2024 03:00 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,CHANDIYA HAZARA PILIBHIT,262122.0,2.0,"21,89,000",M/s Jai Contraction,"1,969,920",Accepted-AOC,16-Mar-2024,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,unknown
2024_UPIDM_891760_1,"13/EE/WEDK/2023-2024, LOT NO. 01","WORK OF CHANNELIZATION BY HYDRAULIC EXCAVATOR FOR PROTECTION OF VILLAGE RAHULNAGAR AMBEY CHANDIYA HAZARA, BLOCK-RAMPUR MATHURA, DISTT. PILIBHIT SITUATED AT RIGHT BANK OF RIVER SHARDA","WORK OF CHANNELIZATION BY HYDRAULIC EXCAVATOR FOR PROTECTION OF VILLAGE RAHULNAGAR AMBEY CHANDIYA HAZARA, BLOCK-RAMPUR MATHURA, DISTT. PILIBHIT SITUATED AT RIGHT BANK OF RIVER SHARDA",Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,07-Feb-2024 10:00 AM,NA ,120.0,No ,No,Online,22-Feb-2024 03:00 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,RAHUL NAGAR PILIBHIT,262122.0,2.0,"35,64,000",Ali and Sons Construction,"3,208,685",Accepted-AOC,16-Mar-2024,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,unknown
