Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,year_month
2025_SCIDC_1077514_1,780/EE (E)/Lko/Ayodhya/25-26 date 25.09.2025,09 Mtr. Highmast Light work at Various Place at Distt. Ayodhya. for 10Nos 3rd (Sansad Nidhi work),09 Mtr. Highmast Light work at Various Place at Distt. Ayodhya. for 10Nos 3rd (Sansad Nidhi work),Works,Open Tender,Percentage,Electrical Works,No,No,NA ,26-Sep-2025 10:00 AM,,NA ,90.0,No ,No,Offline,03-Oct-2025 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Allahabad,Ayodhya,224123.0,2.0,,MANOJ KUMAR SRIVASTAVA,"2,078,960",Accepted-AOC,09-Oct-2025,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Allahabad,unknown
2025_SCIDC_1075627_1,758/EE (E)/Luko/Ambedkar Nagar/25-26 date 19.09.2025,12.5Mtr. Highmast Light work at Yadav Nagar Chauraha At Distt. Ambedkar Nagar. (Vidhayak Nidhi work),12.5Mtr. Highmast Light work at Yadav Nagar Chauraha At Distt. Ambedkar Nagar. (Vidhayak Nidhi work),Works,Open Tender,Percentage,Electrical Works,No,No,NA ,20-Sep-2025 10:00 AM,,NA ,90.0,No ,No,Offline,26-Sep-2025 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Allahabad,Ambedkar Nagar,224129.0,2.0,,M/S VK CONSTRUCTION CO.,"449,827",Accepted-AOC,06-Oct-2025,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Allahabad,unknown
2025_REDUP_1089490_4,1560/EE/RED/DATE-31-10-2025,Construction of CC road and drain from Gopichand Home to Rajpal Homeguard Home in Village Manjhola Gurjar,Construction of CC road and drain from Gopichand Home to Rajpal Homeguard Home in Village Manjhola Gurjar,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,20-Nov-2025 12:00 PM,,NA ,90.0,No ,No,Online,29-Nov-2025 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE BIJNOR,EEREDBIJNOR,246701.0,2.0,"14,43,600",Amit Singh Dhillo,"1,442,590.07",Accepted-AOC,27-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE BIJNOR,unknown
2025_UPIDC_1082497_22,Tender Notice No-06-EE-2025-26,NIT-06-EEMCD-2025-26 LOT-22,Ordinary Jungle Clearance and Scraping of Kotash DY. From Km. 0.000 to km. 6.400 LOT-22,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,15-Oct-2025 02:00 PM,,NA ,90.0,No ,No,Online,21-Oct-2025 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur||MCD, mirzaprur",SONEBHADRA,231216.0,2.0,,ARUN CONSTRUCTION,"233,950.75",Rejected-Finance,21-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur||MCD, mirzaprur",unknown
2025_UPIDC_1077402_2,01/EE/2025-26,Silt clearance of Navapar Dy. from km 0.000 to km 11.000,Silt clearance of Navapar Dy. from km 0.000 to km 11.000,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,27-Sep-2025 10:00 AM,,NA ,90.0,No ,No,Online,04-Oct-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur||ID, gorakhpur",Gorakhpur,273009.0,2.0,,M/s Lal Mohan Yadav,"413,794.8",Rejected-Finance,13-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur||ID, gorakhpur",unknown
2025_REDUP_1102921_31,1828/RED Tender KUSHINAGAR,Vikas Khand Nebua Naurangiya ke Gram Sabha Bhanoli mein Indal Miya ke ghar se Mahesh Patel ke ghar jaane wale marg par mitti evam khadanja karya.,Vikas Khand Nebua Naurangiya ke Gram Sabha Bhanoli mein Indal Miya ke ghar se Mahesh Patel ke ghar jaane wale marg par mitti evam khadanja karya.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,31-Dec-2025 12:00 PM,,NA ,90.0,No ,No,Online,06-Jan-2026 03:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,work,274302.0,2.0,"14,46,000",M/s Bindu Devi,100.0,Accepted-AOC,22-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,unknown
2025_UPIDC_1088361_8,03/SE/2025-26,Work of canal restoration and demarcation of canal land from km 0.000 to 15.200 (head to tail) of Behat Dy in Kanpur Dehat District.,Work of canal restoration and demarcation of canal land from km 0.000 to 15.200 (head to tail) of Behat Dy in Kanpur Dehat District.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,09-Dec-2025 04:00 PM,,NA ,90.0,No ,No,Online,15-Dec-2025 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Kanpur",Kanpur Dehat,209311.0,2.0,"2,34,00,000",GLOBAL INFRATECH INDIA PVT LTD,"18,674,251.17",Rejected-Finance,14-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Kanpur",unknown
2025_UPIDC_1078040_10,NIT No. 02/EE/2025-26,LOT-10,Renovation of service Road of Beri Minor from ch. Km. 0.000 to Km 2.500.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,29-Sep-2025 12:00 PM,,NA ,90.0,No ,No,Online,08-Oct-2025 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur||SDD, mirzapur",Mirzapur,231001.0,2.0,,M/s H.A.G. Builder Pro Wasim Ahamad,"1,890,398.5",Accepted-AOC,10-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur||SDD, mirzapur",unknown
2026_REDUP_1105798_13,1903/RED Tender KUSHINAGAR,Vikas Khand Padrauna ke Gram Dhirpatti me Kali Mandir se Jagdev Chauhan ke ghar tak 150 meter C.C. sadak ka nirman karya.,Vikas Khand Padrauna ke Gram Dhirpatti me Kali Mandir se Jagdev Chauhan ke ghar tak 150 meter C.C. sadak ka nirman karya.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,13-Jan-2026 03:00 PM,,NA ,90.0,No ,No,Online,19-Jan-2026 03:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,work,274302.0,2.0,"13,47,000",M/s Bindu Devi,100.0,Accepted-AOC,22-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,unknown
2025_YEIDA_1064779_13,YEA/GM(PROJECT)/2025/399 DT-07/08/2025,D/o 02 parks and Grassing of 05 parks and maintenance of Trees on Internal roads in Pocket U sector-20 with two year maintenance yeida. WC-H,D/o 02 parks and Grassing of 05 parks and maintenance of Trees on Internal roads in Pocket U sector-20 with two year maintenance yeida. WC-H,Works,Open Tender,Fixed-rate,Agricultural or Forestry,No,No,NA ,13-Aug-2025 06:55 PM,,NA ,90.0,No ,No,Online,25-Aug-2025 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,2.0,"1,32,63,721",GREEN STAR NURSERY,"9,280,625.63",Rejected-Technical,16-Jan-2026,Yamuna Expressway Industrial Development Authority,unknown
2025_REDUP_1099103_15,1613/red/tender/Unnao/25-26 Dt-18-12-2025,Vikash Khand Hsanganj ke Nayotani main Damar Road se Maha Sagar Kanojiya ke Ghar ke ITI tak Nali evm Interlocking Road ka karye.,Vikash Khand Hsanganj ke Nayotani main Damar Road se Maha Sagar Kanojiya ke Ghar ke ITI tak Nali evm Interlocking Road ka karye.,Works,Open Tender,Percentage,Civil Works,No,No,Na ,15-Dec-2025 05:00 PM,,NA ,90.0,No ,No,Online,22-Dec-2025 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,Unnao,209801.0,2.0,"12,23,000",M/S DIPTI KATIYAR,"1,222,611.54",Rejected-AOC,27-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,unknown
2025_REDUP_1095218_1,749/RED/2025-26/DT-13/11/2025,Tikri rajwaha par Gramin Bank ke samne pure gaderiyan Sadak per Puliya Nirman Karya,Tikri rajwaha par Gramin Bank ke samne pure gaderiyan Sadak per Puliya Nirman Karya,Works,Open Tender,Percentage,Civil Works,No,No,NA ,01-Dec-2025 05:00 PM,,NA ,90.0,No ,No,Online,24-Dec-2025 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE AMETHI,Office of EE RED AMETHI,227409.0,2.0,"19,00,000",Ayodhya Associates,"1,469,823.75",Rejected-AOC,17-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE AMETHI,unknown
2025_YEIDA_1042868_12,YEA/GM(PROJECT)/2025/313 DT-21/05/2025,"Development of work abadi plots of Village- Pachokra 7 percent ( road,drain and sewer in YEIDA.Wc-01","Development of work abadi plots of Village- Pachokra 7 percent ( road,drain and sewer in YEIDA.Wc-01",Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,27-May-2025 06:55 PM,,NA ,90.0,No ,No,Online,11-Jun-2025 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201310.0,2.0,"3,56,06,537",M/S D.K. Jain Contractors,"33,826,246.45",Rejected-Finance,29-Aug-2025,Yamuna Expressway Industrial Development Authority,unknown
2025_UPIDC_1076566_29,TN-04/EE/2025-26,TN-04/EE/25-26 Construction of VRB at Km 26.650 of Bastam Dy Lot No 20,Construction of VRB at Km 26.650 of Bastam Dy,Works,Open Tender,Piece-work,Civil Works,No,No,as per tender notice ,27-Oct-2025 11:00 AM,,NA ,90.0,No ,No,Online,01-Nov-2025 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut||Muzaffar Nagar Division Ganga Canal,Muzaffar Nagar",as per tender notice,251001.0,2.0,"13,64,000",M S CONSTRUCTIONS,"1,344,822.73",Accepted-AOC,17-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut||Muzaffar Nagar Division Ganga Canal,Muzaffar Nagar",unknown
2026_RDUP_1106152_1,1027 Date 12-01-2026 Work - 19,graam panchaayat sonabarasa mein raamachandr ke ghar se shivajee ke ghar hote hue graam panchaayat ke gadadhe tak dhakkan yukt naala nimaarn kaary,graam panchaayat sonabarasa mein raamachandr ke ghar se shivajee ke ghar hote hue graam panchaayat ke gadadhe tak dhakkan yukt naala nimaarn kaary,Works,Open Tender,Percentage,Civil Works,No,No,NA ,14-Jan-2026 11:00 AM,,NA ,90.0,No ,No,Offline,24-Jan-2026 04:00 PM,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Murli Chhapra,KP MURLICHHAPRA,277204.0,2.0,"9,96,000",NATIONAL TRADING COMPANY,"995,402.4",Rejected-AOC,28-Jan-2026,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Murli Chhapra,unknown
2026_DOLBU_1105478_1,540/Npkampil/2025-2,NAGAR PANCHAYAT KAMPIL ME TYUB BELL NO 2 SE SIWARA ROAD PAR GRASPUR TIRAHE TAK STREET LIGHT REPENTEF POL MAY LED LIGHTR KA ADHISTAPAN KARYA,NAGAR PANCHAYAT KAMPIL ME TYUB BELL NO 2 SE SIWARA ROAD PAR GRASPUR TIRAHE TAK STREET LIGHT REPENTEF POL MAY LED LIGHTR KA ADHISTAPAN KARYA,Works,Open Tender,Percentage,Civil Works,No,No,NA ,12-Jan-2026 10:00 AM,,NA ,90.0,No ,No,Offline,22-Jan-2026 04:00 PM,Directorate of Local Bodies UP||Nagar Panchayat Kampil Farrukhabad,Nagar Panchayat Kampil,209505.0,1.0,"30,69,121",M/S JAI CONTRACTOR & SUPPLIERS,"3,068,813",Rejected-AOC,24-Jan-2026,Directorate of Local Bodies UP||Nagar Panchayat Kampil Farrukhabad,unknown
2025_REDUP_1099756_1,"816/RED/Etender(21)/2025-26, Dt. 29.11.2025",Gram Panchayat Huzoorpur Swatantra Library ke paas ek adad water cooler sthapna karya-Huzoorpur_01,Gram Panchayat Huzoorpur Swatantra Library ke paas ek adad water cooler sthapna karya-Huzoorpur_01,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,18-Dec-2025 12:00 PM,,NA ,90.0,No ,No,Online,30-Dec-2025 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,Bahraich,271801.0,2.0,"2,89,000",MAHADEV TRADERS,"340,625.24",Accepted-AOC,07-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,unknown
2025_UPIDC_1094930_3,10/S.E.-II/2025-26,Talgram Pariyojnantargat Mighauli Rajwaha Ke Km. 0.000 se Km. 1.100 tatha Mighauli Rajwaha vistar ke Km. 11.900 se Km. 12.800 tak C.C. Lining Ka Karya.,Talgram Pariyojnantargat Mighauli Rajwaha Ke Km. 0.000 se Km. 1.100 tatha Mighauli Rajwaha vistar ke Km. 11.900 se Km. 12.800 tak C.C. Lining Ka Karya.,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,26-Dec-2025 10:00 AM,,NA ,90.0,No ,No,Online,31-Dec-2025 03:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur",Kannauj,209725.0,2.0,"3,63,00,000",M/S Vinay Construction,"34,093,552.4",Accepted-AOC,22-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur",unknown
2025_REDUP_1101519_1,1943/EE/RED/2025-26/15-12-2025,Lot01 Gram sabha jamuva khampur vikash khand nagra me prathmik vidyalay se jamuva nahar ki tarf paybarsh block zig zag ka nirman kary,Lot01 Gram sabha jamuva khampur vikash khand nagra me prathmik vidyalay se jamuva nahar ki tarf paybarsh block zig zag ka nirman kary,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,08-Jan-2026 09:00 AM,,NA ,90.0,No ,No,Online,15-Jan-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,ballia,277001.0,2.0,,VAISHNAVI ENTERPRISES,"1,268,818.96",Rejected-Finance,22-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,unknown
2025_REDUP_1099103_14,1613/red/tender/Unnao/25-26 Dt-18-12-2025,Vikash Khand Nawabganj ke Gram Makoor me Vinay Kumar Nayi ke Ghar Se Satrughan ke Ghar hote huwe Ram Naresh Ke Ghar tak Nali evm Interlocking Road ka karye.,Vikash Khand Nawabganj ke Gram Makoor me Vinay Kumar Nayi ke Ghar Se Satrughan ke Ghar hote huwe Ram Naresh Ke Ghar tak Nali evm Interlocking Road ka karye.,Works,Open Tender,Percentage,Civil Works,No,No,Na ,15-Dec-2025 05:00 PM,,NA ,90.0,No ,No,Online,22-Dec-2025 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,Unnao,209801.0,2.0,"9,28,000",M/S DIPTI KATIYAR,"927,628.12",Rejected-AOC,27-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,unknown
2025_UPIDC_1079352_21,10/EE/2025-26,silt clearance of Garhi Barbari mr,LOT21,Works,Open Tender,Piece-work,Civil Works,No,No,NA ,04-Oct-2025 10:00 AM,,NA ,90.0,No ,No,Online,14-Oct-2025 02:00 PM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Upper Division Agra Canal Mathura,EE UDAC Mathura,281001.0,2.0,,M/S MOOLI,"266,656.74",Accepted-AOC,05-Jan-2026,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Upper Division Agra Canal Mathura,unknown
2025_UPIDC_1076566_14,TN-04/EE/2025-26,TN-04/EE/25-26 Muzaffarnagar Khand Ganga Nahar Muzaffarnagar ke antargath Vill Barla Gata No 897 Bhoomi Ki surkasha Hetu Chaardiwari Ka karya Lot No-14,Muzaffarnagar Khand Ganga Nahar Muzaffarnagar ke antargath Vill Barla Gata No 897 Bhoomi Ki surkasha Hetu Chaardiwari Ka karya,Works,Open Tender,Piece-work,Civil Works,No,No,as per tender notice ,24-Sep-2025 11:00 AM,,NA ,90.0,No ,No,Online,30-Sep-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut||Muzaffar Nagar Division Ganga Canal,Muzaffar Nagar",Muzaffarnagar,251001.0,2.0,"26,59,000",A.S.Technology,"2,363,631.53",Rejected-AOC,11-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut||Muzaffar Nagar Division Ganga Canal,Muzaffar Nagar",unknown
2026_RDUP_1105774_1,1629 Date 12-01-2026 Lot No 1,graam sabha khoota mein nahar se saamudaayik bhavan tak khadanja kaary,graam sabha khoota mein nahar se saamudaayik bhavan tak khadanja kaary,Works,Open Tender,Percentage,Civil Works,No,No,NA ,13-Jan-2026 11:00 AM,,NA ,90.0,No ,No,Offline,19-Jan-2026 04:00 PM,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Siar,KP SIAR,221715.0,2.0,"9,00,000",MAHADEV ASSOCIATE,"899,550",Rejected-AOC,20-Jan-2026,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Siar,unknown
2026_REDUP_1105798_12,1903/RED Tender KUSHINAGAR,Vikas Khand Sevarahi me Bairiya Mathiya Shriram Peeth se Mathiya Shriram sampark marg par R.C.C. Road ka nirman.,Vikas Khand Sevarahi me Bairiya Mathiya Shriram Peeth se Mathiya Shriram sampark marg par R.C.C. Road ka nirman.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,13-Jan-2026 03:00 PM,,NA ,90.0,No ,No,Online,19-Jan-2026 03:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,work,274302.0,2.0,"13,00,000",M/s Bindu Devi,100.0,Accepted-AOC,22-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,unknown
2026_REDUP_1104450_1,2124/EE/RED/2025-26/30-12-2025,Const. Of C. C Road and drain from H/O Samsuddin to H/O Jummi via H/O Shri Anber Mansauri in Nagar Palika Parishad Mainpuri.,Const. Of C. C Road and drain from H/O Samsuddin to H/O Jummi via H/O Shri Anber Mansauri in Nagar Palika Parishad Mainpuri.,Works,Open Tender,Lump-sum,Civil Works - Roads,No,No,NA ,09-Jan-2026 10:00 AM,,NA ,90.0,No ,No,Online,14-Jan-2026 02:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,Mainpuri,205001.0,2.0,"12,70,680",M/s Mani Construction,"1,269,409",Accepted-AOC,22-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,unknown
2026_SCIDC_1104943_1,122/EE/SRE/E-TENDER/2025-26,"Under Vidhayak Nidhi Yojna (Shri Jaswant Saini ji, MLC) Construction of CC Road and Side Drain work from Shaduram house to Aniket house at Vill Ghatheda Block Rampur Maniharan, District- Saharanpur","Under Vidhayak Nidhi Yojna (Shri Jaswant Saini ji, MLC) Construction of CC Road and Side Drain work from Shaduram house to Aniket house at Vill Ghatheda Block Rampur Maniharan, District- Saharanpur",Works,Open Tender,Percentage,Civil Works,No,No,NA ,09-Jan-2026 12:00 PM,,NA ,90.0,No ,No,Offline,15-Jan-2026 12:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,District Saharanpur,247001.0,2.0,"8,05,083",sachin kumar,"805,002",Rejected-Finance,30-Jan-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,unknown
2026_RDUP_1105789_1,1629 Date 12-01-2026 Lot No 16,kshetr panchaayat ke vibhinn jagahon par bor ribor kaary,kshetr panchaayat ke vibhinn jagahon par bor ribor kaary,Works,Open Tender,Percentage,Civil Works,No,No,NA ,13-Jan-2026 11:00 AM,,NA ,90.0,No ,No,Offline,19-Jan-2026 04:00 PM,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Siar,KP SIAR,221715.0,2.0,"9,60,000",MAHADEV ASSOCIATE,"959,520",Rejected-AOC,20-Jan-2026,Commissioner Rural Development UP||JDC Azamgarh||CDO Ballia||DDO Ballia||BDO Siar,unknown
2025_UPIDC_1063222_2,02/EE/2025-26,Reconstruction of VRB at Km. 16.900 of Jalalabad Dy.,Reconstruction of VRB at Km. 16.900 of Jalalabad Dy.,Works,Open Tender,Item Rate,Civil Works - Bridges,No,No,NA ,15-Aug-2025 11:30 AM,,NA ,90.0,No ,No,Online,21-Aug-2025 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, shahjahanpur",SHAHJAHANPUR,242001.0,2.0,"11,47,000",ACURATE CONTRACTOR,"911,850.62",Accepted-AOC,03-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, shahjahanpur",unknown
2025_UPPRC_1098506_4,26/GM-4/UPPCL/2025-26 Dated 09.12.2025,"TOURISM DEVELOPMENT WORK OF SHIV TEMPLE GRAM HANSRAM, TUNDLA IN DISTRICT- FIROZABAD (U.P.)","TOURISM DEVELOPMENT WORK OF SHIV TEMPLE GRAM HANSRAM, TUNDLA IN DISTRICT- FIROZABAD (U.P.)",Works,Open Tender,Percentage,Miscellaneous Works,No,No,NA ,12-Dec-2025 09:00 AM,,18-Dec-2025 11:00 AM ,90.0,No ,No,Online,23-Dec-2025 03:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,Gram Hasanpur Tundla Firozabad,283104.0,2.0,"65,42,790",H.K.ENTERPRISES,"6,496,990.51",Rejected-Finance,12-Jan-2026,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,unknown
2025_UPIDC_1088361_9,03/SE/2025-26,Work of canal restoration and demarcation of canal land from km 0.000 to 35.000 (head to tail) of Ant Dy in Kanpur Dehat District.,Work of canal restoration and demarcation of canal land from km 0.000 to 35.000 (head to tail) of Ant Dy in Kanpur Dehat District.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,09-Dec-2025 04:00 PM,,NA ,90.0,No ,No,Online,15-Dec-2025 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Kanpur",Kanpur Dehat,209311.0,2.0,"2,22,00,000",UDAY RAJ,"18,270,668.33",Rejected-Finance,02-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Kanpur",unknown
2026_CEUCZ_1107907_1,214/352C/E.TENDER/STP-LMP/25 Dt. 08.01.2026,Special Repair of RCC Culvert 1x4-5 Mtr Span at Takeli Link Road in KM-1,Special Repair of RCC Culvert 1x4-5 Mtr Span at Takeli Link Road in KM-1,Works,Open Tender,Fixed-rate,Civil Works - Roads,No,No,NA ,20-Jan-2026 05:00 PM,,23-Jan-2026 12:00 PM ,90.0,No ,No,Online,27-Jan-2026 12:30 PM,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur",sitapur,261001.0,2.0,,M/S VINAYAK CONSTRUCTION,"3,065,179.51",Accepted-AOC,31-Jan-2026,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur",unknown
2025_UPIDC_1050406_9,01/SE/2025-26,Renovation work of Nadarai Aqueduct located at km. 53.310 of Lower Ganga Canal.,Renovation work of Nadarai Aqueduct located at km. 53.310 of Lower Ganga Canal.,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,29-Jul-2025 05:00 PM,,NA ,90.0,No ,No,Online,05-Aug-2025 04:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Aligarh",Kasganj,207123.0,2.0,"8,68,00,000",M/S UNITE ENTERPRISES,"68,505,580.79",Rejected-Finance,31-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Aligarh",unknown
2025_UPIDC_1077402_3,01/EE/2025-26,Silt clearance of Sonbarsa dy. from km.0.000 to 8.885,Silt clearance of Sonbarsa dy. from km.0.000 to 8.885,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,27-Sep-2025 10:00 AM,,NA ,90.0,No ,No,Online,04-Oct-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur||ID, gorakhpur",Gorakhpur,273009.0,2.0,,M/s Lal Mohan Yadav,"330,075.9",Accepted-AOC,13-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-1, Gorakhpur||ID, gorakhpur",unknown
