Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,year_month
2026_UPIDC_1112432_2,09/S.E/2025-26,Boulder Pitching Work for the Protection of the Right Bank from km 105.700 to 106.000 of Basti Branch in Distt- Siddharthnagar.,Boulder Pitching Work for the Protection of the Right Bank from km 105.700 to 106.000 of Basti Branch in Distt- Siddharthnagar.,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,06-Feb-2026 06:00 PM,,NA ,90.0,No ,No,Online,13-Feb-2026 03:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",Bansi,272153.0,2.0,"1,12,89,000",M/S JEET CONSTRUCTION,"8,186,047.56",Accepted-AOC,12-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",unknown
2026_UPPRC_1117356_1,98/UPPCL/GM-1/E-TENDER/2025-26 Dated-13.02.2026,"Construction of Chief Minister Model Composite School at Village Kaseru, District-Jaunpur (U.P.)","Construction of Chief Minister Model Composite School at Village Kaseru, District-Jaunpur (U.P.)",Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,18-Feb-2026 12:00 PM,,NA ,90.0,No ,No,Online,23-Feb-2026 03:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,District-Jaunpur (U.P.),222001.0,2.0,"21,63,75,000",PIYUSH KUMAR SINGH CONTRACTOR,"215,250,147.1",Accepted-AOC,19-Mar-2026,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,unknown
2026_UPIDM_1119061_1,06/EE/2025-26 LOT 4,DRILLING OF STATE TUBEWELLS,DRILLING OF STATE TUBEWELLS,Works,Open Tender,Item Rate,Water Equipments/ Meter/ Drilling/ Boring,No,No,NA ,03-Mar-2026 12:00 PM,,NA ,90.0,No ,No,Both(Online/Offline),09-Mar-2026 03:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer Tubewell West Meerut||S E TWC Agra||EE TC Division Agra,MAINPURI,205001.0,2.0,"18,53,000",M/S SANTOSH KUMAR YADAV,"1,777,230",Accepted-AOC,13-Mar-2026,U P Irrigation Department (Mechanical)||Chief Engineer Tubewell West Meerut||S E TWC Agra||EE TC Division Agra,unknown
2026_UPIDC_1115734_1,06/EE/2025-26,Clearance of Bhodi Escape Drain from km 0.000 to 2.500 in District Prayagraj,Clearance of Bhodi Escape Drain from km 0.000 to 2.500 in District Prayagraj,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,16-Feb-2026 11:00 AM,,NA ,90.0,No ,No,Online,21-Feb-2026 12:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad||BCD, allahabad",Bara Tehshil,212107.0,2.0,"5,09,000",REKHA DEVI,"269,765.6",Not Admitted-Fee/PreQual/Technical,09-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad||BCD, allahabad",unknown
2026_SCIDC_1112050_1,611/E E/Ayo/E Tender/MLC FUND/25-26 03.02.2026,"Under MLC Fund Scheme, construction work of Nishad Raj Smriti Dwar MS Gate","Under MLC Fund Scheme, construction work of Nishad Raj Smriti Dwar MS Gate at the East Side of RamLakhan Mahavidhyalaya Block Bhiti",Works,Open Tender,Percentage,Construction Works,No,No,NA ,04-Feb-2026 09:00 AM,,06-Feb-2026 11:00 AM ,90.0,No ,No,Offline,11-Feb-2026 11:00 AM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,Ambedkarnagar,224122.0,2.0,,R. D. CONSTRUCTION COMPANY,"911,400",Rejected-Finance,01-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,unknown
2026_UPSBC_1107680_1,1733/ET/CPM(Agra)/2025-26 Date 19.01.2026,Construction of R.E. Wall and Related Structure Firozabad,Construction of R.E. Wall and Related Structure of 2-lane Road Over Bridge Suhag Nagar Chauraha to Subhash Chauk/Jain Mandir in distt. Firozabad (U.P.),Works,Open Tender,Percentage,Civil Works - Bridges,No,No,NA ,20-Jan-2026 12:15 PM,,NA ,60.0,No ,No,Offline,29-Jan-2026 05:00 PM,UP STATE BRIDGE CORPORATION LIMITED||JMD UPSBC Ghaziabad||GM / CPM UP SBC Agra,Jain Mandir Temple Firozabad,283203.0,2.0,"1,63,78,722",S K CONSTRUCTION,"15,264,969.42",Rejected-Finance,11-Mar-2026,UP STATE BRIDGE CORPORATION LIMITED||JMD UPSBC Ghaziabad||GM / CPM UP SBC Agra,unknown
2026_UPIDC_1120113_14,03/EE/20256-26,Auction for Extra Silt/Malba/Kachra in Seorajpur Dy. from km 19.000 to 20.000 (R/B),Auction,Works,Auction,Item Rate,Civil Works - Others,No,No,NA ,26-Feb-2026 11:00 AM,,NA ,90.0,No ,No,Online,06-Mar-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",Kanpur,208004.0,2.0,"64,000",Govind Enterprises,"311,504",Accepted-AOC,17-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",unknown
2026_REDUP_1119268_2,2324/RED Tender KUSHINAGAR,VIKAS KHAND KASIYA KE GRAM SABHA MAINPUR KUSHWAHA TOLE PAR KALI MANDIR ME SHIV MANDIR JANE WALE MARG PAR CC ROAD NIRMAD KARYA,VIKAS KHAND KASIYA KE GRAM SABHA MAINPUR KUSHWAHA TOLE PAR KALI MANDIR ME SHIV MANDIR JANE WALE MARG PAR CC ROAD NIRMAD KARYA,Works,Open Tender,Percentage,Civil Works,No,No,NA ,28-Feb-2026 03:00 PM,,NA ,90.0,No ,No,Online,05-Mar-2026 03:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,work,274302.0,2.0,"20,09,000",M/S MAA AMBEY CONSTRUCTION COMPANY,100.0,Accepted-AOC,17-Mar-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,unknown
2026_SCIDC_1121153_1,141/FZD/MP/25-26,"CONSTRUCTION OF C.C. ROAD FROM JAIPAL SINGH HOUSE TO SHIV MANDIR AT VILL.- KACHMAI, TEHSIL- JASRANA.","CONSTRUCTION OF C.C. ROAD FROM JAIPAL SINGH HOUSE TO SHIV MANDIR AT VILL.- KACHMAI, TEHSIL- JASRANA.",Works,Open Tender,Percentage,Civil Works,No,No,NA ,28-Feb-2026 01:00 PM,,NA ,180.0,No ,No,Offline,09-Mar-2026 01:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,sikandra agra,282007.0,2.0,"21,19,000",M/s PRADEEP KUMAR,"2,118,264.26",Not Admitted-Fee/PreQual/Technical,18-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,unknown
2026_SCIDC_1121582_1,145/FZD/MP/25-26,"CONSTRUCTION OF C.C. ROAD FROM KAYAM SINGH YADAV HOUSE TO RADHAMOHAN HOUSE AT VILL. HARIYA, GRAM PANCHAYAT SANDALPUR, TEHSIL- SHIKOHABAD.","CONSTRUCTION OF C.C. ROAD FROM KAYAM SINGH YADAV HOUSE TO RADHAMOHAN HOUSE AT VILL. HARIYA, GRAM PANCHAYAT SANDALPUR, TEHSIL- SHIKOHABAD.",Works,Open Tender,Percentage,Civil Works,No,No,NA ,02-Mar-2026 11:00 AM,,NA ,180.0,No ,No,Offline,09-Mar-2026 01:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,SIKANDRA AGRA,282007.0,2.0,"30,50,000",M/s PRADEEP KUMAR,"3,049,388.32",Not Admitted-Fee/PreQual/Technical,16-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,unknown
2026_REDUP_1118176_5,2341/EE/RED/07-02-2026,"Const. Of C. C Road from H/o Vijay Bahadur Ki Samar to Devata Mandir in Village Bagela (G.P. Vikkapur),Block Bewar Mainpuri.","Const. Of C. C Road from H/o Vijay Bahadur Ki Samar to Devata Mandir in Village Bagela (G.P. Vikkapur),Block Bewar Mainpuri.",Works,Open Tender,Lump-sum,Civil Works - Roads,No,No,NA ,21-Feb-2026 12:00 PM,,NA ,90.0,No ,No,Online,07-Mar-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,MAINPURI,205001.0,2.0,"8,87,234",M/s HUKAM SHREE CONTRACTOR,"885,814",Accepted-AOC,18-Mar-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,unknown
2026_UPIDC_1107737_11,03/EE/2025-26,Construction of V.R.B. at Km 3.900 of Lalit Nagar Mr.,Construction of V.R.B. at Km 3.900 of Lalit Nagar Mr.,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,21-Jan-2026 10:00 AM,,NA ,90.0,No ,No,Online,28-Jan-2026 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",Bahraich,271801.0,2.0,"12,40,000",GOVIND YADAV,"1,227,181",Not Admitted-Fee/PreQual/Technical,09-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",unknown
2026_UPIDC_1122642_1,06/SE/2025-26,Janpad Pilibhit main rapatua nadi ke vayein kinare par gram basara sthith sidh peeth mandir parisar ke katab nirodhak karye.,Janpad Pilibhit main rapatua nadi ke vayein kinare par gram basara sthith sidh peeth mandir parisar ke katab nirodhak karye.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,09-Mar-2026 10:00 AM,,NA ,90.0,No ,No,Online,16-Mar-2026 04:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly",PILIBHIT,262001.0,2.0,"78,61,000",BHAMAR SINGH,"5,069,047.51",Rejected-Finance,28-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly",unknown
2026_REDUP_1119268_12,2324/RED Tender KUSHINAGAR,GRAM SABHA TARUWANA ME CHOURAHA PICH SADAK SE RAMAPATI KE GHAR KE TARAF JANE WALE MARG PAR CC ROAD KA NIRMAD KARYA,GRAM SABHA TARUWANA ME CHOURAHA PICH SADAK SE RAMAPATI KE GHAR KE TARAF JANE WALE MARG PAR CC ROAD KA NIRMAD KARYA,Works,Open Tender,Percentage,Civil Works,No,No,NA ,28-Feb-2026 03:00 PM,,NA ,90.0,No ,No,Online,05-Mar-2026 03:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,work,274302.0,2.0,"13,27,000",M/s Bindu Devi,100.0,Accepted-AOC,10-Mar-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,unknown
2026_SCIDC_1113462_1,27/GIRLSHOSTEL/ETAH/25-26,"CONSTRUCTION OF BABU JAGJEEVAN RAM GIRLS HOSTEL, SHANTI NAGAR ETAH.","CONSTRUCTION OF BABU JAGJEEVAN RAM GIRLS HOSTEL, SHANTI NAGAR ETAH.",Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,07-Feb-2026 04:00 PM,,20-Feb-2026 11:00 AM ,365.0,No ,No,Offline,21-Feb-2026 01:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,ETAH,207001.0,2.0,"1,00,01,000",KOHINOOR CONSTRUCTION,"8,499,704.2",Rejected-Technical,20-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,unknown
2026_UPIDC_1121040_1,05/SE-IV/2025-26,"LOT 1 Project works of permanent (pucca) structures under Ata, Aunta, Kukargaon and Aer Sections of Betwa Canal Division - I, District Jalaun.","LOT 1 Project works of permanent (pucca) structures under Ata, Aunta, Kukargaon and Aer Sections of Betwa Canal Division - I, District Jalaun.",Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,03-Mar-2026 10:00 AM,,NA ,90.0,No ,No,Online,12-Mar-2026 03:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi",Orai,285001.0,2.0,"7,83,60,000",ARUN CONSTRUCTION,"67,301,065.8",Accepted-AOC,31-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||IV Circle Irrigation Works, Jhansi",unknown
2026_UPIDC_1108164_2,06/EE/25-26,CONSTRUCTION OF V.R.B. AT KM 6.350 OF MOHMMADPUR MINOR UNDER M.G.C. PROJECT STAGE - II IN DIST - AMROHA,CONSTRUCTION OF V.R.B. AT KM 6.350 OF MOHMMADPUR MINOR UNDER M.G.C. PROJECT STAGE - II IN DIST - AMROHA LOT02,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,21-Jan-2026 03:20 PM,,NA ,90.0,No ,No,Online,27-Jan-2026 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-4, Amroha",AMROHA,244222.0,2.0,"14,10,000",AMAR CONSTRUCTION COMPANY,,Accepted-AOC,,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-4, Amroha",unknown
2026_UPRNS_1118113_2,1325/UPRNSS/E-TENDER/2025-26 Dt.17/02/26,Construction of Chakradhikari office with toilet at District Jail Mirzapur.,Construction of Chakradhikari office with toilet at District Jail Mirzapur.,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,09-Mar-2026 09:00 AM,,NA ,90.0,No ,No,Offline,14-Mar-2026 12:30 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mirzapur,District Jail Mirzapur.,231001.0,2.0,"11,87,000",M/S HARSH CONSTRUCTION,"1,186,643.9",Rejected-Finance,17-Mar-2026,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mirzapur,unknown
2026_UPIDC_1111333_2,02/EE/2025-26,CLEARANCE OF BHALUHA DRAIN FROM KM. 0.000 TO KM. 8.500,CLEARANCE OF BHALUHA DRAIN FROM KM. 0.000 TO KM. 8.500,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,04-Feb-2026 10:00 AM,,NA ,90.0,No ,No,Online,09-Feb-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SDD-2 Siddharth Nagar",Siddharthnagar,272153.0,2.0,"7,85,000",Krishna construction,"360,412.96",Accepted-AOC,28-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SDD-2 Siddharth Nagar",unknown
2026_REDUP_1126057_3,2422/RED Tender KUSHINAGAR,"Gram Sabha Madhavapur, Post Piparajham me Vidyarthi ke ghar se Pt. Chaturvedi ke ghar tak CC road ka nirman karya.","Gram Sabha Madhavapur, Post Piparajham me Vidyarthi ke ghar se Pt. Chaturvedi ke ghar tak CC road ka nirman karya.",Works,Open Tender,Percentage,Civil Works,No,No,NA ,17-Mar-2026 09:00 AM,,NA ,90.0,No ,No,Online,23-Mar-2026 03:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,work,274302.0,2.0,"18,00,000",M/s Bindu Devi,"1,798,688.82",Accepted-AOC,30-Mar-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,unknown
2026_UPIDC_1112939_5,04/EE/2025-26,"Repaire of Geotextiles Tube cutter No-02 under the Anti erosion work constructed earliar for protection from erosion of the village group UmapurKala, Umapur Khurd, Kusmaha Kachar etc situated on the R/B of river Ganga in Meja","Repaire of Geotextiles Tube cutter No-02 under the Anti erosion work constructed earliar for protection from erosion of the village group UmapurKala, Umapur Khurd, Kusmaha Kachar etc situated on the R/B of river Ganga in Meja",Works,Open Tender,Item Wise,Civil Works,No,No,NA ,06-Feb-2026 09:45 AM,,NA ,90.0,No ,No,Online,11-Feb-2026 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad||FWD, allahabad",PRAYAGRAJ,210000.0,2.0,"31,32,000",M/S DHARMSHEELA CONSTRUCTION,"2,241,720",Accepted-AOC,14-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad||FWD, allahabad",unknown
2026_UPPRC_1107626_1,29/PCL/GM/Zone-6/Noida/2025-26 Dt 19.01.2026,Repair and Maintenance work of of Type-V 09 Nos. and Type-IV 24 Nos. Residences in campus of SVP A and T University Meerut,Repair and Maintenance work of of Type-V 09 Nos. and Type-IV 24 Nos. Residences in campus of SVP A and T University Meerut,Works,Open Tender,Percentage,Civil Works,No,No,NA ,19-Jan-2026 06:15 PM,,NA ,90.0,No ,No,Online,02-Feb-2026 03:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida,SVP A and T University Meerut,250110.0,2.0,"80,41,000",M/S CH. SANDEEP CONTRACTOR AND SUPPLIER,"6,125,914.692",Rejected-AOC,05-Mar-2026,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida,unknown
2026_UPIDC_1118565_9,02/EE/2025-26,E/W IN SILT CLEARANCE OF JAOLI ESCAPE FROM 0.000 TO KM 5.028,E/W IN SILT CLEARANCE OF JAOLI ESCAPE FROM 0.000 TO KM 5.028,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,N/A ,21-Feb-2026 10:30 AM,,NA ,90.0,No ,No,Online,27-Feb-2026 01:00 PM,"U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad||EE Irrigation Division, Baraut, Baghpat",BARAUT,250611.0,2.0,"23,08,000",CHHATAR PAL SINGH CONTRACTOR,"2,134,895.51",Not Admitted-Fee/PreQual/Technical,13-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad||EE Irrigation Division, Baraut, Baghpat",unknown
2026_SCIDC_1113995_1,2185 /EE Basti /E-Tender /Vidhayak Nidhi Basti sadar /2025-26 Dated 09 -02-2026,Construction of CC Road work at Gram Panchayat Nagara Baudihar Me Distt Basti (Vidhayak Nidhi Basti sadar),Construction of CC Road work at Gram Panchayat Nagara Baudihar Me Distt Basti (Vidhayak Nidhi Basti sadar),Works,Open Tender,Percentage,Civil Works,No,No,NA ,10-Feb-2026 09:00 AM,,14-Feb-2026 12:00 PM ,90.0,No ,No,Offline,17-Feb-2026 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,Basti,272001.0,2.0,"17,35,000",GANPATI TRADERS,"1,734,653",Rejected-Finance,11-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,unknown
2026_UPIDC_1107639_2,04/EE/2025-26,Maintenance of Kaindha drain from Km. 0.000 to 8.885 in Distt. Kanpur Nagar,Maintenance of Kaindha drain from Km. 0.000 to 8.885 in Distt. Kanpur Nagar,Works,Open Tender,Item Rate,Civil Works - Others,No,No,NA ,20-Jan-2026 12:00 PM,,NA ,90.0,No ,No,Online,27-Jan-2026 01:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Kanpur||ID, etawah",Kanpur Nagar,208001.0,2.0,"4,50,000",M/s Shree Dauji Enterprises,"260,764",Rejected-Finance,19-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Externally Aided Project, Lucknow||Drainage Circle, Kanpur||ID, etawah",unknown
2026_UPRNS_1118033_2,1327/UPRNSS/E-TENDER/2025-26 Dt.17/02/26,Iincrease height of wall behind the hospital for security purpose at District Jail Gyanpur Bhadohi.,Iincrease height of wall behind the hospital for security purpose at District Jail Gyanpur Bhadohi.,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,27-Feb-2026 05:15 PM,,NA ,90.0,No ,No,Offline,06-Mar-2026 12:30 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mirzapur,District Jail Gyanpur Bhadohi,221304.0,2.0,"7,21,000",CHAURASIA CONSTRUCTIONS AND SUPPLIERS,"720,423.2",Not Admitted-Fee/PreQual/Technical,18-Mar-2026,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Mirzapur,unknown
2026_UPIDC_1122954_1,03/SE/2025-26,"Reconstruction work of groynes at Km 8.000, Km 9.200, Km 20.800, Km 24.000 and Km 24.800 downstream of Narora Barrage.","Reconstruction work of groynes at Km 8.000, Km 9.200, Km 20.800, Km 24.000 and Km 24.800 downstream of Narora Barrage.",Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,09-Mar-2026 06:00 PM,19-Mar-2026 09:09 PM,10-Mar-2026 10:00 AM ,90.0,No ,No,Online,16-Mar-2026 04:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Aligarh",Narora,203389.0,2.0,"6,16,48,000",BHAMAR SINGH,,Rejected-Technical,,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Aligarh",unknown
2026_SCIDC_1120076_2,308-2/E.E.E. Bly/E-Tender/BLY/2025-26 Dt. 25.02.2026,"16 Nos. Solar LED High Mast Light at Various Places in Block Nawabganj, Bhadpura and Nagar Palika, Bareilly, District-Bareilly (MLA Nidhi)","16 Nos. Solar LED High Mast Light at Various Places in Block Nawabganj, Bhadpura and Nagar Palika, Bareilly, District-Bareilly (MLA Nidhi)",Works,Open Tender,Item Rate,Solar Street Lights,No,No,NA ,09-Mar-2026 06:55 PM,,NA ,90.0,No ,No,Offline,16-Mar-2026 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Bareilly,Bareilly,243001.0,2.0,"15,09,600",GREENAGE INDIA RESOURCES PRIVATE LIMITED,"1,508,845.2",Accepted-AOC,20-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Bareilly,unknown
2026_SCIDC_1111185_1,607/E E/Ayo/E Tender/MLA FUND/25-26 30.01.2026,UNDER MLA FUND CONSTRUCTION OF CC ROAD AT BLOCK AKBARPUR,UNDER MLA FUND CONSTRUCTION OF CC ROAD AT BLOCK AKBARPUR Village Jainapur cauraha se Chattu Maurya ke dukan tak pich road,Works,Open Tender,Percentage,Construction Works,No,No,NA ,31-Jan-2026 01:35 PM,,03-Feb-2026 11:00 AM ,90.0,No ,No,Offline,06-Feb-2026 11:00 AM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,Ambedkarnagar,224122.0,2.0,,SARITA CONTRACTOR,"1,207,800",Rejected-Finance,01-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,unknown
2026_UPIDC_1103903_1,TN-05/EE/2025-26,TN-05/EE/2025-26 New construction Work of bridge (box culvert) at Km 12.220 of Rajwaha Right Akbarpur. Lot No-1,TN-05/EE/2025-26 New construction Work of bridge (box culvert) at Km 12.220 of Rajwaha Right Akbarpur. Lot No-1,Works,Open Tender,Piece-work,Civil Works - Canal,No,No,NA ,05-Jan-2026 12:30 PM,,NA ,90.0,No ,No,Online,12-Jan-2026 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut||Anoopshahar Division Ganga Canal, Panchsheel Nagar",As Per Tender Document,250001.0,2.0,"23,92,000",AJ ENTERPRISES,,Rejected-Finance,,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut||Anoopshahar Division Ganga Canal, Panchsheel Nagar",unknown
2026_REDUP_1126057_17,2422/RED Tender KUSHINAGAR,Vikas Khand Vishunpura ke Gram Sabha Dumari me Manshathapur Dumari Pitch Sadak se Shyam Murli Manohar Mishra ji ke ghar hote hue Amrendra Mishra ke ghar tak Dammer Sadak ka nirman karya.,Vikas Khand Vishunpura ke Gram Sabha Dumari me Manshathapur Dumari Pitch Sadak se Shyam Murli Manohar Mishra ji ke ghar hote hue Amrendra Mishra ke ghar tak Dammer Sadak ka nirman karya.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,17-Mar-2026 09:00 AM,,NA ,90.0,No ,No,Online,23-Mar-2026 03:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,work,274302.0,2.0,"21,69,000",M/s Bindu Devi,"2,165,141.67",Accepted-AOC,30-Mar-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,unknown
2026_SCIDC_1117345_1,298/S.E. BLY/E-Tender/PBT/2025-26 Dt. 17.02.2026,"Proposed Indoor Mini Stadium at P.M. Shri Rajkiya Inter College, Distt. Pilibhit","Proposed Indoor Mini Stadium at P.M. Shri Rajkiya Inter College, Distt. Pilibhit",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,17-Feb-2026 06:00 PM,,NA ,90.0,No ,No,Offline,05-Mar-2026 12:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,Pilibhit,262001.0,3.0,"3,77,61,480",Balaji Associates,"37,723,718.52",Accepted-AOC,12-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,unknown
2026_SCIDC_1118460_1,099/EE/MBD/NIDHI/2024-25 Dt. 20-02-2026,"Construction work of 85.00 meter CC tiles road and drain from Nawab Bhai house to Irshad Mulla house via main road to Sabir house in village Chamrawala, District Moradabad. (MLA-Nidhi Work)","Construction work of 85.00 meter CC tiles road and drain from Nawab Bhai house to Irshad Mulla house via main road to Sabir house in village Chamrawala, District Moradabad. (MLA-Nidhi Work)",Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,26-May-2026 12:32 PM,,NA ,60.0,No ,No,Offline,26-Feb-2026 11:00 AM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah,THAKURDWARA,244601.0,3.0,"9,62,869",M/S A.H CONSTRUCTION AND DEVLOPERS,"962,387.57",Accepted-AOC,27-Feb-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Etah,unknown
