Tender ID,Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2024_CEUCZ_901239_1,2024_CEUCZ_901109_2,458/E-TENDER/2023-24 Dated 19-02-2024,Dandi link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division-1, Sitapur",,,,,,"1,501,689.82",,,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division-1, Sitapur"
2024_CEUCZ_901239_1,2024_CEUCZ_901239_1,458/E-TENDER/2023-24 Dated 19-02-2024,Dandi link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division-1, Sitapur",,,,,,"1,501,689.82",,,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division-1, Sitapur"
2024_CEUCZ_901239_2,2024_CEUCZ_901239_2,458/E-TENDER/2023-24 Dated 19-02-2024,Shahpur link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division-1, Sitapur",,,,,,"238,371.39",,,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division-1, Sitapur"
2024_CEUCZ_901239_3,2024_CEUCZ_901239_3,458/E-TENDER/2023-24 Dated 19-02-2024,Lachchipur link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division-1, Sitapur",,,,,,"713,632.22",,,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division-1, Sitapur"
2024_CEUCZ_901239_4,2024_CEUCZ_901239_4,458/E-TENDER/2023-24 Dated 19-02-2024,NH 24 km 462 to Ramnagar link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division-1, Sitapur",,,,,,"590,109.87",,,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division-1, Sitapur"
2024_CEUCZ_884082_10,2024_CEUCZ_884082_10,49/e-Tender/2024 Dt.12-01-2024,Renewal of Tharupurwa link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division-3, Kheeri",,,,,,"1,037,607.12",,,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division-3, Kheeri"
2024_CEUCZ_884082_19,2024_CEUCZ_884082_19,49/e-Tender/2024 Dt.12-01-2024,Renewal of Jankapur link road.,,,,,,,,,,,,,,,,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division-3, Kheeri",,,,,,"1,152,666.78",,,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division-3, Kheeri"
2024_CEUCZ_884082_9,2024_CEUCZ_884082_9,49/e-Tender/2024 Dt.12-01-2024,Renewal of Palia Hawahi patti link road.,,,,,,,,,,,,,,,,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division-3, Kheeri",,,,,,"1,055,331.7",,,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur||Construction Division-3, Kheeri"
2024_UPIDC_901199_62,2024_UPIDC_901199_42,03/EE/2023-24,Silt Cleaning and clearance of Mehandiya Drain between chainage 6.500 Km to 9.000 Km,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti",,,,,,"245,675",,,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti"
2024_UPIDC_901199_62,2024_UPIDC_901199_58,03/EE/2023-24,Silt Cleaning and clearance of Mehandiya Drain between chainage 6.500 Km to 9.000 Km,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti",,,,,,"245,675",,,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti"
2024_UPIDC_901199_62,2024_UPIDC_901199_60,03/EE/2023-24,Silt Cleaning and clearance of Mehandiya Drain between chainage 6.500 Km to 9.000 Km,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti",,,,,,"245,675",,,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti"
2024_UPIDC_901199_62,2024_UPIDC_901199_61,03/EE/2023-24,Silt Cleaning and clearance of Mehandiya Drain between chainage 6.500 Km to 9.000 Km,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti",,,,,,"245,675",,,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti"
2024_UPIDC_901199_62,2024_UPIDC_901199_62,03/EE/2023-24,Silt Cleaning and clearance of Mehandiya Drain between chainage 6.500 Km to 9.000 Km,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti",,,,,,"245,675",,,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD-4, basti"
2024_UPIDC_904299_2,2024_UPIDC_904299_2,21/SE-6/2023-24 (LOT-2),FLOOD PROTECTION WORK IN SENSITIVE VILLAGES NOKHEPURWA AMD KATRI BILUHI AT LEFT BANK OF RIVER GANGA IN DISTRICT HARDOI,,,,,,,,,,,,,,,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow",,,,,,"26,774,258.65",,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow"
2024_CEUAZ_914102_1,2024_CEUAZ_912809_1,726/4A DATE 28.02.2024,Special repair work of the road from Sikandarpur Devkali Canal to Gram Sabha Phalpura Koth via Kalyani Tola,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia||Provincial Division, PWD, Balia",,,,,,"1,800,592.85",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia||Provincial Division, PWD, Balia"
2024_CEUAZ_914102_1,2024_CEUAZ_914102_1,726/4A DATE 28.02.2024,Special repair work of the road from Sikandarpur Devkali Canal to Gram Sabha Phalpura Koth via Kalyani Tola,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia||Provincial Division, PWD, Balia",,,,,,"1,800,592.85",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia||Provincial Division, PWD, Balia"
2024_CEUAZ_914102_2,2024_CEUAZ_914102_2,726/4A DATE 28.02.2024,Special repair work of the road from tube well of village Siwankalan Azizuddin via Tal to Jalalipur Sikandarpur via Majhli Kishore,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia||Provincial Division, PWD, Balia",,,,,,"2,762,887.88",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia||Provincial Division, PWD, Balia"
2024_CEUAZ_914102_3,2024_CEUAZ_914102_3,726/4A DATE 28.02.2024,Special repair work of the road from Sandavapur to Bhanti village on Sikandarpur Nagara road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia||Provincial Division, PWD, Balia",,,,,,"2,062,132.85",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia||Provincial Division, PWD, Balia"
2024_CEUAZ_914883_1,2024_CEUAZ_914883_1,685(1)/4A Dt. 01.03.2024,Anvasiya Bhawan nirikchhan bhawan ballia avam karyalaya bhavan ke anurakchhan ka karya,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia||Construction Division, PWD, Balia",,,,,,"594,149.66",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia||Construction Division, PWD, Balia"
2024_CEUBZ_906103_1,2024_CEUBZ_906103_1,82/4A,SPECIAL REPAIR OF EXECUTIVE ENGINEER INSPECTION HOUSE  N H BUILDING COMPOUND AT DISTRICT BASTI,,,,,,,,,,,,,,,,Chief Engineer Basti Zone PWD Basti||SE Basti Circle PWD Basti||EE Construction Divison Building PWD Basti,,,,,,"747,507.69",,,Chief Engineer Basti Zone PWD Basti||SE Basti Circle PWD Basti||EE Construction Divison Building PWD Basti
2024_CEUAZ_902526_11,2024_CEUAZ_902526_11,347/14A Date 14-02-2024,General Repair of Asona link road km 2 to Chakbasti Link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division, PWD, Azamgarh",,,,,,"832,439.48",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division, PWD, Azamgarh"
2024_CEUAZ_902526_2,2024_CEUAZ_902526_2,347/14A Date 14-02-2024,General Repair of Nathpur link road to Nathpur SC Basti Link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division, PWD, Azamgarh",,,,,,"407,948.35",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division, PWD, Azamgarh"
2024_CEUAZ_902526_6,2024_CEUAZ_902526_6,347/14A Date 14-02-2024,General Repair of Trawa Lalganj road to Chaurikhas Nahar tak Link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division, PWD, Azamgarh",,,,,,"832,298.4",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division, PWD, Azamgarh"
2024_CEUAZ_906989_2,2024_CEUAZ_906989_1,EE Tender Notice No. 531 /8A Date 27-02-2024,General repair with renewal work of Rasulpur Beenapara road to Meerpur Khas link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh",,,,,,"400,355",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh"
2024_CEUAZ_906989_2,2024_CEUAZ_906989_2,EE Tender Notice No. 531 /8A Date 27-02-2024,General repair with renewal work of Rasulpur Beenapara road to Meerpur Khas link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh",,,,,,"400,355",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh"
2024_CEUAZ_909518_1,2024_CEUAZ_909518_1,628/NIVIDA(CD)-BALLIA CIRCLE/2023 DATE 03.02.2024,Construction work of culvert in Mangarh in Ballia district,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia",,,,,,"13,389,853.91",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia"
2024_CEUAZ_893574_2,2024_CEUAZ_893115_5,617/NIVIDA(PD)BALLIA CIRCLE/23 DATE 03.02.2024,Reconstruction work of Bahera Nala link road from Pur Rajwaha via Chakra Prasadpur,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia",,,,,,"3,812,954.25",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia"
2024_CEUAZ_893574_2,2024_CEUAZ_893574_2,617/NIVIDA(PD)BALLIA CIRCLE/23 DATE 03.02.2024,Reconstruction work of Bahera Nala link road from Pur Rajwaha via Chakra Prasadpur,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia",,,,,,"3,812,954.25",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia"
2024_CEUAZ_891738_6,2024_CEUAZ_891738_6,110/4A DATE 15.01.2023,Renewal work of the road from Km 03 of Khejuri Maniyar road to Anusuchit Basti Hathauj Chatti Anusuchit Basti,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia||Provincial Division, PWD, Balia",,,,,,"631,142.82",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia||Provincial Division, PWD, Balia"
2024_CEUAZ_892922_6,2024_CEUAZ_892922_6,EE Tender Notice No. 330 /8A Date 08-02-2024,General repair with renewal work of Tilahuwa link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh",,,,,,"1,376,821",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh"
2024_CEUAZ_892922_7,2024_CEUAZ_892922_7,EE Tender Notice No. 330 /8A Date 08-02-2024,General repair with renewal work of Gauspur Jaminbari Chakbari link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh",,,,,,"995,950",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh"
2024_CEUAZ_885098_52,2024_CEUAZ_885098_52,120/14A Date 12-01-2024,General Repair of Bahorikpur Link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division, PWD, Azamgarh",,,,,,"1,557,901.84",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division, PWD, Azamgarh"
2024_CEUAZ_885098_61,2024_CEUAZ_885098_61,120/14A Date 12-01-2024,General Repair of Diha Link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division, PWD, Azamgarh",,,,,,"359,010.84",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division, PWD, Azamgarh"
2024_CEUAZ_885965_16,2024_CEUAZ_885965_16,120/14A Date 12-01-2024,General Repair of Saraipaltu SC Basti Link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division, PWD, Azamgarh",,,,,,"210,879.47",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division, PWD, Azamgarh"
2024_CEUAZ_888175_12,2024_CEUAZ_885965_23,EE Tender Notice No. 218 /8A Date 30-01-2024,Special repair of B D B to Sajani link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh",,,,,,"282,851",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh"
2024_CEUAZ_885965_2,2024_CEUAZ_885965_2,120/14A Date 12-01-2024,General Repair of Asausa Lohar Basti Link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division, PWD, Azamgarh",,,,,,"623,910",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division, PWD, Azamgarh"
2024_CEUAZ_888175_12,2024_CEUAZ_888175_12,EE Tender Notice No. 218 /8A Date 30-01-2024,Special repair of B D B to Sajani link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh",,,,,,"282,851",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh"
2024_CEUAZ_888175_13,2024_CEUAZ_888175_13,EE Tender Notice No. 218 /8A Date 30-01-2024,Special repair of Samshabad Bidahar link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh",,,,,,"254,248",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh"
2024_CEUAZ_891738_34,2024_CEUAZ_891738_29,110/4A DATE 15.01.2023,Renewal work of Banshibazar to Duha road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia||Provincial Division, PWD, Balia",,,,,,"628,830.4",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia||Provincial Division, PWD, Balia"
2024_CEUAZ_891738_34,2024_CEUAZ_891738_34,110/4A DATE 15.01.2023,Renewal work of Banshibazar to Duha road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia||Provincial Division, PWD, Balia",,,,,,"628,830.4",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia||Provincial Division, PWD, Balia"
2024_CEUAZ_884928_35,2024_CEUAZ_884928_34,EE Tender Notice No. 112/8A Date 12-01-2024,General repair with renewal work of Asut Mirzapur Old protion to Ramaipokhar Anusuchit Basti link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh",,,,,,"295,754.86",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh"
2024_CEUAZ_884928_35,2024_CEUAZ_884928_35,EE Tender Notice No. 112/8A Date 12-01-2024,General repair with renewal work of Asut Mirzapur Old protion to Ramaipokhar Anusuchit Basti link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh",,,,,,"295,754.86",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh"
2024_CEUAZ_884928_41,2024_CEUAZ_884928_41,EE Tender Notice No. 112/8A Date 12-01-2024,General repair with renewal work of Mahul Pawai road to Dostpur link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh",,,,,,"356,129",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh"
2024_CEUAZ_884928_42,2024_CEUAZ_884928_42,EE Tender Notice No. 112/8A Date 12-01-2024,General repair with renewal work of Bagbahar Nahar ki Patri road to Andhipur to Mairwa via bhar Basti link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh",,,,,,"531,821",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh"
2024_CEUAZ_884928_43,2024_CEUAZ_884928_43,EE Tender Notice No. 112/8A Date 12-01-2024,General repair with renewal work of Mahul Pawai road to Dostpur Anusuchit Basti link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh",,,,,,"718,714",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh"
2024_CEUAZ_884928_4,2024_CEUAZ_884928_4,EE Tender Notice No. 112/8A Date 12-01-2024,General repair with renewal work of Khuraso Enter College to Newada Noniyadih road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh",,,,,,"1,560,201",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh"
2024_CEUAZ_885098_42,2024_CEUAZ_885098_29,120/14A Date 12-01-2024,General Repair of Sultanipur Link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division, PWD, Azamgarh",,,,,,"872,000",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division, PWD, Azamgarh"
2024_CEUAZ_885098_42,2024_CEUAZ_885098_42,120/14A Date 12-01-2024,General Repair of Sultanipur Link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division, PWD, Azamgarh",,,,,,"872,000",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division, PWD, Azamgarh"
2024_CEUAZ_881846_2,2024_CEUAZ_881846_2,158/NIVIDA(CD)-BALLIA CIRCLE/2023 DATE 10.01.2024,Construction work of culvert from JP Inter College to Bihar border in Ballia district,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia",,,,,,"16,011,326.61",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia"
2024_CEUAZ_883534_2,2024_CEUAZ_881846_3,64/4A dt. 06.01.2024,Manier Bansdih Marg se Halpur se Balapur tak marg,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia||Construction Division, PWD, Balia",,,,,,"872,751",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia||Construction Division, PWD, Balia"
2024_CEUAZ_883534_2,2024_CEUAZ_883534_2,64/4A dt. 06.01.2024,Manier Bansdih Marg se Halpur se Balapur tak marg,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia||Construction Division, PWD, Balia",,,,,,"872,751",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Balia Circle,PWD, Balia||Construction Division, PWD, Balia"
2024_CEUAZ_884928_15,2024_CEUAZ_883534_8,EE Tender Notice No. 112/8A Date 12-01-2024,General repair with renewal work of Sanjerpur Mohanpur road to Muhajjabpur link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh",,,,,,"292,784",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh"
2024_CEUAZ_884928_15,2024_CEUAZ_884928_15,EE Tender Notice No. 112/8A Date 12-01-2024,General repair with renewal work of Sanjerpur Mohanpur road to Muhajjabpur link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh",,,,,,"292,784",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh"
2024_CEUAZ_884928_2,2024_CEUAZ_884928_18,EE Tender Notice No. 112/8A Date 12-01-2024,General repair with renewal work of Saraimeer Beenapar road to Sadarpur Harijen Basti balance portion,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh",,,,,,"359,559.66",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh"
2024_CEUAZ_884928_2,2024_CEUAZ_884928_2,EE Tender Notice No. 112/8A Date 12-01-2024,General repair with renewal work of Saraimeer Beenapar road to Sadarpur Harijen Basti balance portion,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh",,,,,,"359,559.66",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh"
2024_CEUAZ_879188_52,2024_CEUAZ_879188_52,EE Tender Notice No. 3268/8A Date 23-12-2023,Special repair of Pawai Mittupur to Hamirpur road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh",,,,,,"70,005.12",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh"
2024_CEUAZ_879188_63,2024_CEUAZ_879188_54,EE Tender Notice No. 3268/8A Date 23-12-2023,Special repair of Rani ki Sarai Sonwara Koilari road to Sammopur Aima link road,,,,,,,,,,,,,,,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh",,,,,,"875,932",,,"Chief Engineer PWD Azamgarh Zone,Azamgarh||S.E. Azamgarh Circle,PWD,Azamgarh||Construction Division-2, PWD, Azamgarh"
