object_id,stcode11,dtcode11,sdtcode11,stname,dtname,sdtname,st_area_sh,st_length_,remarks,dist_lgd,state_lgd,subdt_lgd,ac_no,st_length(shape),st_area(shape),sum_population,mean_sex_ratio_x,sum_aged_population_x,sum_young_population_x,Subdistrict_Name,Object_ID,mean_sex_ratio,sum_aged_population,sum_young_population
09-200-01004,9,200,1004,UTTAR PRADESH,Sonbhadra,Ghorawal,0.0,0.0,,184,9,1004,400,202478.63744612932,1044647296.715396,318717.40625,,,,GHORAWAL,09-200-01004,0.897937451723369,17294.32,35311.04
09-164-00850,9,164,850,UTTAR PRADESH,Kanpur Nagar,Ghatampur,0.0,0.0,,157,9,850,218,251377.19772910772,1380317908.560417,626782.75,,,,GHATAMPUR,09-164-00850,0.8494197831263347,39751.78,43719.009999999995
09-198-00998,9,198,998,UTTAR PRADESH,Bhadohi,Gyanpur,0.0,0.0,,179,9,998,393,198982.5604937233,493574335.31265134,759630.8125,,,,GYANPUR,09-198-00998,0.9409404077952873,44985.95,77677.79000000001
09-175-00893,9,175,893,UTTAR PRADESH,Prayagraj,Handia,0.0,0.0,,120,9,893,257,203241.00118810535,924348121.0736034,1085074.375,,,,HANDIA,09-175-00893,0.8888525792331873,62808.39,100644.56999999999
09-176-00901,9,176,901,UTTAR PRADESH,Barabanki,Haidergarh,0.0,0.0,,129,9,901,272,238217.0688841064,951691654.3059916,739448.125,,,,HAIDERGARH,09-176-00901,0.8950942431780967,45720.399999999994,74501.04000000001
09-168-00864,9,168,864,UTTAR PRADESH,Hamirpur,Hamirpur,0.0,0.0,,149,9,864,228,297022.2218725833,1328439722.4378889,441024.0625,,,,HAMIRPUR,09-168-00864,0.849276106504707,33842.06,38231.43
09-155-00811,9,155,811,UTTAR PRADESH,Hardoi,Hardoi,0.0,0.0,,150,9,811,156,304000.6608718269,2018503890.4402752,1454198.125,,,,HARDOI,09-155-00811,0.8535555048340318,85258.70999999999,146886.09
09-185-00938,9,185,938,UTTAR PRADESH,Basti,Harraiya,0.0,0.0,,131,9,938,307,260821.62112230348,1584605434.593428,1038708.1875,,,,HARRAIYA,09-185-00938,0.9457453369373848,67128.22,102237.61
09-156-00815,9,156,815,UTTAR PRADESH,Unnao,Hasanganj,0.0,0.0,,186,9,815,164,304356.13303368137,1410177935.4741244,866910.3125,,,,HASANGANJ,09-156-00815,0.8946649297517398,55558.14,76425.36
09-137-00731,9,137,731,UTTAR PRADESH,Amroha,Hasanpur,0.0,0.0,,154,9,731,42,196944.69764080513,1109975653.6075244,688578.25,,,,HASANPUR,09-137-00731,0.8927028603147205,32947.07,73266.38
09-189-00956,9,189,956,UTTAR PRADESH,Kushi Nagar,Hata,0.0,0.0,,160,9,956,334,237921.53160709067,968693666.99205,1100441.125,,,,HATA,09-189-00956,0.9461137598915004,69201.26000000001,109345.23999999999
09-184-00935,9,184,935,UTTAR PRADESH,Siddharth Nagar,Itwa,0.0,0.0,,182,9,935,305,235960.56518479975,745066108.2112968,627355.125,,,,ITWA,09-184-00935,0.9567136727081633,38599.009999999995,75272.5
09-179-00916,9,179,916,UTTAR PRADESH,Sultanpur,Jaisinghpur,0.0,0.0,,185,9,916,189,190876.7263326107,651144227.6358731,498693.75,,,,JAISINGHPUR,09-179-00916,0.9683905192489322,32620.659999999996,42808.6
09-195-00987,9,195,987,UTTAR PRADESH,Ghazipur,Jakhania,0.0,0.0,,146,9,987,373,189198.52280127504,681854805.5523578,702166.25,,,,JAKHANIA,09-195-00987,0.9404095110319588,48652.770000000004,66772.69
09-178-00909,9,178,909,UTTAR PRADESH,Ambedkar Nagar,Jalalpur,0.0,0.0,,121,9,909,280,201721.82178105527,634105366.8732921,651696.9375,,,,JALALPUR,09-178-00909,0.9634104400132518,46844.240000000005,55494.09
09-165-00852,9,165,852,UTTAR PRADESH,Jalaun,Jalaun,0.0,0.0,,151,9,852,220,212563.52588130487,850041786.9394336,318282.71875,,,,JALAUN,09-165-00852,0.8538337272217601,23413.47,27190.190000000002
09-201-01009,9,201,1009,UTTAR PRADESH,Etah,Jalesar,0.0,0.0,,138,9,1009,106,164774.1851475561,671544115.494197,368200.03125,,,,JALESAR,09-201-01009,0.8622845825745122,21233.050000000003,37290.899999999994
09-133-00711,9,133,711,UTTAR PRADESH,Muzaffarnagar,Jansath,0.0,0.0,,172,9,711,16,202633.57228517692,975676130.9130728,575802.375,,,,JANSATH,09-133-00711,0.8791500811406074,32798.630000000005,57957.399999999994
09-194-00984,9,194,984,UTTAR PRADESH,Jaunpur,Jaunpur,0.0,0.0,,152,9,984,367,225759.4206010225,879194998.2781557,1134712.625,,,,JAUNPUR,09-194-00984,1.01450132383494,80788.79000000001,105274.45000000001
09-141-00744,9,141,744,UTTAR PRADESH,Gautam Buddha Nagar,Jewar,0.0,0.0,,144,9,744,63,172016.46253970903,527495512.2527913,304366.21875,,,,JEWAR,09-141-00744,0.8387616717012073,15275.880000000001,30796.34
09-166-00860,9,166,860,UTTAR PRADESH,Jhansi,Jhansi,0.0,0.0,,153,9,860,222,377444.9186510384,1459313054.5713522,987449.4375,,,,JHANSI,09-166-00860,0.8778966365227371,64248.38999999999,81901.58
09-179-00918,9,179,918,UTTAR PRADESH,Sultanpur,Kadipur,0.0,0.0,,185,9,918,191,255340.54671524192,770273011.3458763,468787.65625,,,,KADIPUR,09-179-00918,0.9716437600927661,32261.409999999996,42318.55
09-180-00922,9,180,922,UTTAR PRADESH,Bahraich,Kaiserganj,0.0,0.0,,125,9,922,287,225300.55965079452,1273850602.967038,959350.5,,,,KAISERGANJ,09-180-00922,0.8756746611702116,53059.07000000001,112907.76000000001
09-165-00853,9,165,853,UTTAR PRADESH,Jalaun,Kalpi,0.0,0.0,,151,9,853,220,296854.4747413285,1558459791.1470106,430485.4375,,,,KALPI,09-165-00853,0.8537226832063477,31998.46,37147.96
09-199-01001,9,199,1001,UTTAR PRADESH,Mirzapur,Lalganj,0.0,0.0,,170,9,1001,395,371776.257138364,1643957878.5886493,466682.21875,,,,LALGANJ,09-199-01001,0.8893334457200861,29441.28,48367.47
09-199-01001,9,199,1001,UTTAR PRADESH,Mirzapur,Lalganj,0.0,0.0,,170,9,1001,395,371776.257138364,1643957878.5886493,466682.21875,,,,LALGANJ,09-199-01001,0.8893334457200861,29441.28,48367.47
09-199-01001,9,199,1001,UTTAR PRADESH,Mirzapur,Lalganj,0.0,0.0,,170,9,1001,395,371776.257138364,1643957878.5886493,466682.21875,,,,LALGANJ,09-199-01001,0.8893334457200861,29441.28,48367.47
09-199-01001,9,199,1001,UTTAR PRADESH,Mirzapur,Lalganj,0.0,0.0,,170,9,1001,395,371776.257138364,1643957878.5886493,466682.21875,,,,LALGANJ,09-199-01001,0.8893334457200861,29441.28,48367.47
09-199-01001,9,199,1001,UTTAR PRADESH,Mirzapur,Lalganj,0.0,0.0,,170,9,1001,395,371776.257138364,1643957878.5886493,466682.21875,,,,LALGANJ,09-199-01001,0.8893334457200861,29441.28,48367.47
09-199-01001,9,199,1001,UTTAR PRADESH,Mirzapur,Lalganj,0.0,0.0,,170,9,1001,395,371776.257138364,1643957878.5886493,466682.21875,,,,LALGANJ,09-199-01001,0.8893334457200861,29441.28,48367.47
09-199-01001,9,199,1001,UTTAR PRADESH,Mirzapur,Lalganj,0.0,0.0,,170,9,1001,395,371776.257138364,1643957878.5886493,466682.21875,,,,LALGANJ,09-199-01001,0.8893334457200861,29441.28,48367.47
09-199-01001,9,199,1001,UTTAR PRADESH,Mirzapur,Lalganj,0.0,0.0,,170,9,1001,395,371776.257138364,1643957878.5886493,466682.21875,,,,LALGANJ,09-199-01001,0.8893334457200861,29441.28,48367.47
09-199-01001,9,199,1001,UTTAR PRADESH,Mirzapur,Lalganj,0.0,0.0,,170,9,1001,395,371776.257138364,1643957878.5886493,466682.21875,,,,LALGANJ,09-199-01001,0.8893334457200861,29441.28,48367.47
09-199-01001,9,199,1001,UTTAR PRADESH,Mirzapur,Lalganj,0.0,0.0,,170,9,1001,395,371776.257138364,1643957878.5886493,466682.21875,,,,LALGANJ,09-199-01001,0.8893334457200861,29441.28,48367.47
09-199-01001,9,199,1001,UTTAR PRADESH,Mirzapur,Lalganj,0.0,0.0,,170,9,1001,395,371776.257138364,1643957878.5886493,466682.21875,,,,LALGANJ,09-199-01001,0.8893334457200861,29441.28,48367.47
09-199-01001,9,199,1001,UTTAR PRADESH,Mirzapur,Lalganj,0.0,0.0,,170,9,1001,395,371776.257138364,1643957878.5886493,466682.21875,,,,LALGANJ,09-199-01001,0.8893334457200861,29441.28,48367.47
09-199-01001,9,199,1001,UTTAR PRADESH,Mirzapur,Lalganj,0.0,0.0,,170,9,1001,395,371776.257138364,1643957878.5886493,466682.21875,,,,LALGANJ,09-199-01001,0.8893334457200861,29441.28,48367.47
09-199-01001,9,199,1001,UTTAR PRADESH,Mirzapur,Lalganj,0.0,0.0,,170,9,1001,395,371776.257138364,1643957878.5886493,466682.21875,,,,LALGANJ,09-199-01001,0.8893334457200861,29441.28,48367.47
09-199-01001,9,199,1001,UTTAR PRADESH,Mirzapur,Lalganj,0.0,0.0,,170,9,1001,395,371776.257138364,1643957878.5886493,466682.21875,,,,LALGANJ,09-199-01001,0.8893334457200861,29441.28,48367.47
09-199-01001,9,199,1001,UTTAR PRADESH,Mirzapur,Lalganj,0.0,0.0,,170,9,1001,395,371776.257138364,1643957878.5886493,466682.21875,,,,LALGANJ,09-199-01001,0.8893334457200861,29441.28,48367.47
09-173-00880,9,173,880,UTTAR PRADESH,Pratapgarh,Lalganj,0.0,0.0,,174,9,880,244,212307.69530896316,423159774.0622532,318979.59375,,,,LALGANJ,09-173-00880,0.987068132162622,21634.32,26613.67
09-173-00880,9,173,880,UTTAR PRADESH,Pratapgarh,Lalganj,0.0,0.0,,174,9,880,244,212307.69530896316,423159774.0622532,318979.59375,,,,LALGANJ,09-173-00880,0.987068132162622,21634.32,26613.67
09-173-00880,9,173,880,UTTAR PRADESH,Pratapgarh,Lalganj,0.0,0.0,,174,9,880,244,212307.69530896316,423159774.0622532,318979.59375,,,,LALGANJ,09-173-00880,0.987068132162622,21634.32,26613.67
09-173-00880,9,173,880,UTTAR PRADESH,Pratapgarh,Lalganj,0.0,0.0,,174,9,880,244,212307.69530896316,423159774.0622532,318979.59375,,,,LALGANJ,09-173-00880,0.987068132162622,21634.32,26613.67
09-173-00880,9,173,880,UTTAR PRADESH,Pratapgarh,Lalganj,0.0,0.0,,174,9,880,244,212307.69530896316,423159774.0622532,318979.59375,,,,LALGANJ,09-173-00880,0.987068132162622,21634.32,26613.67
09-173-00880,9,173,880,UTTAR PRADESH,Pratapgarh,Lalganj,0.0,0.0,,174,9,880,244,212307.69530896316,423159774.0622532,318979.59375,,,,LALGANJ,09-173-00880,0.987068132162622,21634.32,26613.67
09-173-00880,9,173,880,UTTAR PRADESH,Pratapgarh,Lalganj,0.0,0.0,,174,9,880,244,212307.69530896316,423159774.0622532,318979.59375,,,,LALGANJ,09-173-00880,0.987068132162622,21634.32,26613.67
09-173-00880,9,173,880,UTTAR PRADESH,Pratapgarh,Lalganj,0.0,0.0,,174,9,880,244,212307.69530896316,423159774.0622532,318979.59375,,,,LALGANJ,09-173-00880,0.987068132162622,21634.32,26613.67
09-173-00880,9,173,880,UTTAR PRADESH,Pratapgarh,Lalganj,0.0,0.0,,174,9,880,244,212307.69530896316,423159774.0622532,318979.59375,,,,LALGANJ,09-173-00880,0.987068132162622,21634.32,26613.67
09-173-00880,9,173,880,UTTAR PRADESH,Pratapgarh,Lalganj,0.0,0.0,,174,9,880,244,212307.69530896316,423159774.0622532,318979.59375,,,,LALGANJ,09-173-00880,0.987068132162622,21634.32,26613.67
09-173-00880,9,173,880,UTTAR PRADESH,Pratapgarh,Lalganj,0.0,0.0,,174,9,880,244,212307.69530896316,423159774.0622532,318979.59375,,,,LALGANJ,09-173-00880,0.987068132162622,21634.32,26613.67
09-173-00880,9,173,880,UTTAR PRADESH,Pratapgarh,Lalganj,0.0,0.0,,174,9,880,244,212307.69530896316,423159774.0622532,318979.59375,,,,LALGANJ,09-173-00880,0.987068132162622,21634.32,26613.67
09-173-00880,9,173,880,UTTAR PRADESH,Pratapgarh,Lalganj,0.0,0.0,,174,9,880,244,212307.69530896316,423159774.0622532,318979.59375,,,,LALGANJ,09-173-00880,0.987068132162622,21634.32,26613.67
09-173-00880,9,173,880,UTTAR PRADESH,Pratapgarh,Lalganj,0.0,0.0,,174,9,880,244,212307.69530896316,423159774.0622532,318979.59375,,,,LALGANJ,09-173-00880,0.987068132162622,21634.32,26613.67
09-173-00880,9,173,880,UTTAR PRADESH,Pratapgarh,Lalganj,0.0,0.0,,174,9,880,244,212307.69530896316,423159774.0622532,318979.59375,,,,LALGANJ,09-173-00880,0.987068132162622,21634.32,26613.67
09-173-00880,9,173,880,UTTAR PRADESH,Pratapgarh,Lalganj,0.0,0.0,,174,9,880,244,212307.69530896316,423159774.0622532,318979.59375,,,,LALGANJ,09-173-00880,0.987068132162622,21634.32,26613.67
09-158-00826,9,158,826,UTTAR PRADESH,Rae Bareli,Lalganj,0.0,0.0,,175,9,826,182,227768.1700621848,890435934.6178573,585969.0,,,,LALGANJ,09-158-00826,0.9219646342301542,39725.03,52344.04000000001
09-158-00826,9,158,826,UTTAR PRADESH,Rae Bareli,Lalganj,0.0,0.0,,175,9,826,182,227768.1700621848,890435934.6178573,585969.0,,,,LALGANJ,09-158-00826,0.9219646342301542,39725.03,52344.04000000001
09-158-00826,9,158,826,UTTAR PRADESH,Rae Bareli,Lalganj,0.0,0.0,,175,9,826,182,227768.1700621848,890435934.6178573,585969.0,,,,LALGANJ,09-158-00826,0.9219646342301542,39725.03,52344.04000000001
09-158-00826,9,158,826,UTTAR PRADESH,Rae Bareli,Lalganj,0.0,0.0,,175,9,826,182,227768.1700621848,890435934.6178573,585969.0,,,,LALGANJ,09-158-00826,0.9219646342301542,39725.03,52344.04000000001
09-158-00826,9,158,826,UTTAR PRADESH,Rae Bareli,Lalganj,0.0,0.0,,175,9,826,182,227768.1700621848,890435934.6178573,585969.0,,,,LALGANJ,09-158-00826,0.9219646342301542,39725.03,52344.04000000001
09-158-00826,9,158,826,UTTAR PRADESH,Rae Bareli,Lalganj,0.0,0.0,,175,9,826,182,227768.1700621848,890435934.6178573,585969.0,,,,LALGANJ,09-158-00826,0.9219646342301542,39725.03,52344.04000000001
09-158-00826,9,158,826,UTTAR PRADESH,Rae Bareli,Lalganj,0.0,0.0,,175,9,826,182,227768.1700621848,890435934.6178573,585969.0,,,,LALGANJ,09-158-00826,0.9219646342301542,39725.03,52344.04000000001
09-158-00826,9,158,826,UTTAR PRADESH,Rae Bareli,Lalganj,0.0,0.0,,175,9,826,182,227768.1700621848,890435934.6178573,585969.0,,,,LALGANJ,09-158-00826,0.9219646342301542,39725.03,52344.04000000001
09-158-00826,9,158,826,UTTAR PRADESH,Rae Bareli,Lalganj,0.0,0.0,,175,9,826,182,227768.1700621848,890435934.6178573,585969.0,,,,LALGANJ,09-158-00826,0.9219646342301542,39725.03,52344.04000000001
09-158-00826,9,158,826,UTTAR PRADESH,Rae Bareli,Lalganj,0.0,0.0,,175,9,826,182,227768.1700621848,890435934.6178573,585969.0,,,,LALGANJ,09-158-00826,0.9219646342301542,39725.03,52344.04000000001
09-158-00826,9,158,826,UTTAR PRADESH,Rae Bareli,Lalganj,0.0,0.0,,175,9,826,182,227768.1700621848,890435934.6178573,585969.0,,,,LALGANJ,09-158-00826,0.9219646342301542,39725.03,52344.04000000001
09-158-00826,9,158,826,UTTAR PRADESH,Rae Bareli,Lalganj,0.0,0.0,,175,9,826,182,227768.1700621848,890435934.6178573,585969.0,,,,LALGANJ,09-158-00826,0.9219646342301542,39725.03,52344.04000000001
09-158-00826,9,158,826,UTTAR PRADESH,Rae Bareli,Lalganj,0.0,0.0,,175,9,826,182,227768.1700621848,890435934.6178573,585969.0,,,,LALGANJ,09-158-00826,0.9219646342301542,39725.03,52344.04000000001
09-158-00826,9,158,826,UTTAR PRADESH,Rae Bareli,Lalganj,0.0,0.0,,175,9,826,182,227768.1700621848,890435934.6178573,585969.0,,,,LALGANJ,09-158-00826,0.9219646342301542,39725.03,52344.04000000001
09-158-00826,9,158,826,UTTAR PRADESH,Rae Bareli,Lalganj,0.0,0.0,,175,9,826,182,227768.1700621848,890435934.6178573,585969.0,,,,LALGANJ,09-158-00826,0.9219646342301542,39725.03,52344.04000000001
09-158-00826,9,158,826,UTTAR PRADESH,Rae Bareli,Lalganj,0.0,0.0,,175,9,826,182,227768.1700621848,890435934.6178573,585969.0,,,,LALGANJ,09-158-00826,0.9219646342301542,39725.03,52344.04000000001
09-167-00862,9,167,862,UTTAR PRADESH,Lalitpur,Lalitpur,0.0,0.0,,161,9,862,226,284478.73546752986,2230966685.299675,611927.375,,,,LALITPUR,09-167-00862,0.8885967002196427,34037.4,68775.86
09-179-00917,9,179,917,UTTAR PRADESH,Sultanpur,Lambhua,0.0,0.0,,185,9,917,190,182095.69763381564,683258224.7477463,504788.6875,,,,LAMBHUA,09-179-00917,0.968706226229352,33788.020000000004,44322.56
09-157-00821,9,157,821,UTTAR PRADESH,Lucknow,Sadar,0.0,0.0,,162,9,821,175,308417.65083501587,1181226858.933099,4187179.5,,,,SADAR,09-157-00821,0.9017477961414342,247838.86999999997,309465.75
09-157-00821,9,157,821,UTTAR PRADESH,Lucknow,Sadar,0.0,0.0,,162,9,821,175,308417.65083501587,1181226858.933099,4187179.5,,,,SADAR,09-157-00821,0.9017477961414342,247838.86999999997,309465.75
09-157-00821,9,157,821,UTTAR PRADESH,Lucknow,Sadar,0.0,0.0,,162,9,821,175,308417.65083501587,1181226858.933099,4187179.5,,,,SADAR,09-157-00821,0.9017477961414342,247838.86999999997,309465.75
09-157-00821,9,157,821,UTTAR PRADESH,Lucknow,Sadar,0.0,0.0,,162,9,821,175,308417.65083501587,1181226858.933099,4187179.5,,,,SADAR,09-157-00821,0.9017477961414342,247838.86999999997,309465.75
09-194-00983,9,194,983,UTTAR PRADESH,Jaunpur,Machhlishahr,0.0,0.0,,152,9,983,368,218800.66030963627,1002758057.2174994,940912.0,,,,MACHHLISHAHR,09-194-00983,1.0129951627998746,67752.14,88502.38
09-165-00851,9,165,851,UTTAR PRADESH,Jalaun,Madhogarh,0.0,0.0,,151,9,851,219,236896.40043848375,1032928023.532372,369273.4375,,,,MADHOGARH,09-165-00851,0.8536487972538369,27539.559999999998,32009.42
09-192-00972,9,192,972,UTTAR PRADESH,Mau,Madhuban,0.0,0.0,,168,9,972,353,163748.20782248484,586828898.0523095,491835.9375,,,,MADHUBAN,09-192-00972,0.9640838237676498,33029.509999999995,46066.22
09-145-00763,9,145,763,UTTAR PRADESH,Mathura,Mahavan,0.0,0.0,,167,9,763,85,216765.3666573953,605433094.467712,173846.46875,,,,MAHAVAN,09-145-00763,0.8511070590475448,9899.86,18489.58
09-158-00823,9,158,823,UTTAR PRADESH,Rae Bareli,Maharajganj,0.0,0.0,,175,9,823,177,194779.640685101,903719960.3252108,552834.875,,,,MAHARAJGANJ,09-158-00823,0.9236521328359079,37786.09,49727.57
09-158-00823,9,158,823,UTTAR PRADESH,Rae Bareli,Maharajganj,0.0,0.0,,175,9,823,177,194779.640685101,903719960.3252108,552834.875,,,,MAHARAJGANJ,09-158-00823,0.9236521328359079,37786.09,49727.57
09-158-00823,9,158,823,UTTAR PRADESH,Rae Bareli,Maharajganj,0.0,0.0,,175,9,823,177,194779.640685101,903719960.3252108,552834.875,,,,MAHARAJGANJ,09-158-00823,0.9236521328359079,37786.09,49727.57
09-158-00823,9,158,823,UTTAR PRADESH,Rae Bareli,Maharajganj,0.0,0.0,,175,9,823,177,194779.640685101,903719960.3252108,552834.875,,,,MAHARAJGANJ,09-158-00823,0.9236521328359079,37786.09,49727.57
09-187-00947,9,187,947,UTTAR PRADESH,Maharajganj,Maharajganj,0.0,0.0,,164,9,947,319,288930.82814822695,1381506980.0896623,1389774.25,,,,MAHARAJGANJ,09-187-00947,0.9265833227983337,85232.67000000001,137023.31
09-187-00947,9,187,947,UTTAR PRADESH,Maharajganj,Maharajganj,0.0,0.0,,164,9,947,319,288930.82814822695,1381506980.0896623,1389774.25,,,,MAHARAJGANJ,09-187-00947,0.9265833227983337,85232.67000000001,137023.31
09-187-00947,9,187,947,UTTAR PRADESH,Maharajganj,Maharajganj,0.0,0.0,,164,9,947,319,288930.82814822695,1381506980.0896623,1389774.25,,,,MAHARAJGANJ,09-187-00947,0.9265833227983337,85232.67000000001,137023.31
09-187-00947,9,187,947,UTTAR PRADESH,Maharajganj,Maharajganj,0.0,0.0,,164,9,947,319,288930.82814822695,1381506980.0896623,1389774.25,,,,MAHARAJGANJ,09-187-00947,0.9265833227983337,85232.67000000001,137023.31
09-180-00920,9,180,920,UTTAR PRADESH,Bahraich,Mahasi,0.0,0.0,,125,9,920,285,216997.47277436563,1147998608.5003364,720623.5625,,,,MAHASI,09-180-00920,0.8742017923657585,40383.35,86216.07
09-169-00870,9,169,870,UTTAR PRADESH,Mahoba,Mahoba,0.0,0.0,,165,9,870,230,347243.7437529829,1515962218.8962724,501316.25,,,,MAHOBA,09-169-00870,0.8632455260318636,37773.22,45695.16
09-148-00775,9,148,775,UTTAR PRADESH,Mainpuri,Mainpuri,0.0,0.0,,166,9,775,107,227688.592167491,1279152003.3732913,836617.4375,,,,MAINPURI,09-148-00775,0.869920482741026,51001.96000000001,80027.46
09-157-00819,9,157,819,UTTAR PRADESH,Lucknow,Malihabad,0.0,0.0,,162,9,819,168,208350.3560055396,601843483.572194,458540.53125,,,,MALIHABAD,09-157-00819,0.9017454286739728,26951.649999999998,33625.44
09-174-00886,9,174,886,UTTAR PRADESH,Kaushambi,Manjhanpur,0.0,0.0,,158,9,886,252,164355.40950085418,856929882.0958185,715029.6875,,,,MANJHANPUR,09-174-00886,0.8929800480010309,41746.64,76443.05
09-183-00931,9,183,931,UTTAR PRADESH,Gonda,Mankapur,0.0,0.0,,147,9,931,301,269893.15941194963,913935308.8770312,738493.8125,,,,MANKAPUR,09-183-00931,0.9070298642911252,43209.28,76673.98000000001
09-194-00985,9,194,985,UTTAR PRADESH,Jaunpur,Mariahu,0.0,0.0,,152,9,985,370,222067.56693014852,934119902.763146,856717.0,,,,MARIAHU,09-194-00985,1.0108982950626033,60980.98999999999,79958.97
09-199-01002,9,199,1002,UTTAR PRADESH,Mirzapur,Marihan,0.0,0.0,,170,9,1002,399,230474.05241643748,1056793917.4630324,293795.5,,,,MARIHAN,09-199-01002,0.8893321870649544,18168.89,30038.14
09-145-00762,9,145,762,UTTAR PRADESH,Mathura,Mat,0.0,0.0,,167,9,762,82,270238.7138616289,936615037.5974392,559781.375,,,,MAT,09-145-00762,0.8509881091180154,31534.64,58976.01
09-145-00764,9,145,764,UTTAR PRADESH,Mathura,Mathura,0.0,0.0,,167,9,764,83,273524.84634102945,1374951796.182027,1633395.75,,,,MATHURA,09-145-00764,0.8504645089724182,92350.63,172922.90999999997
09-171-00876,9,171,876,UTTAR PRADESH,Chitrakoot,Mau,0.0,0.0,,136,9,876,237,257603.7212790344,1006579614.8583964,362206.28125,,,,MAU,09-171-00876,0.8649880890612804,23445.11,40640.67
09-192-00973,9,192,973,UTTAR PRADESH,Mau,Maunath Bhanjan,0.0,0.0,,168,9,973,354,183889.7692973198,644828157.8914212,921073.375,,,,MAUNATH_BHANJAN,09-192-00973,0.9642115459041067,61321.04,85965.3
09-168-00867,9,168,867,UTTAR PRADESH,Hamirpur,Maudaha,0.0,0.0,,149,9,867,228,343025.2428872845,1483686870.502745,357386.3125,,,,MAUDAHA,09-168-00867,0.8493405596411849,27445.61,31102.4
09-166-00859,9,166,859,UTTAR PRADESH,Jhansi,Mauranipur,0.0,0.0,,153,9,859,224,449383.8766828492,1364992266.5528617,445482.28125,,,,MAURANIPUR,09-166-00859,0.8778364802780212,29453.089999999997,37646.04
09-138-00733,9,138,733,UTTAR PRADESH,Meerut,Mawana,0.0,0.0,,169,9,733,45,222277.42090731364,1389742727.2669618,695989.0,,,,MAWANA,09-138-00733,0.8735380595194651,37051.94,66924.07
09-138-00734,9,138,734,UTTAR PRADESH,Meerut,Meerut,0.0,0.0,,169,9,734,49,236585.30027391372,1234734518.821442,2349684.25,,,,MEERUT,09-138-00734,0.8730910707409743,124960.23999999999,225171.97999999998
09-186-00941,9,186,941,UTTAR PRADESH,Sant Kabeer Nagar,Mehdawal,0.0,0.0,,178,9,941,312,215850.6544742857,602325130.6232733,597075.25,,,,MEHDAWAL,09-186-00941,0.9550869497692981,36916.090000000004,64540.729999999996
09-191-00970,9,191,970,UTTAR PRADESH,Azamgarh,Mehnagar,0.0,0.0,,123,9,970,352,191304.04912637456,504214001.2651848,456989.15625,,,,MEHNAGAR,09-191-00970,1.0041645994540165,32396.239999999998,43098.149999999994
09-175-00894,9,175,894,UTTAR PRADESH,Prayagraj,Meja,0.0,0.0,,120,9,894,265,219545.10315569473,1034150545.9497678,751147.0,,,,MEJA,09-175-00894,0.887196176460947,44038.66,70484.66
09-177-00903,9,177,903,UTTAR PRADESH,Ayodhya,Milkipur,0.0,0.0,,140,9,903,273,219539.12090976053,788321189.1052017,576358.125,,,,MILKIPUR,09-177-00903,0.9459698568143112,38791.479999999996,52622.810000000005
09-150-00785,9,150,785,UTTAR PRADESH,Bareilly,Meerganj,0.0,0.0,,130,9,785,119,238201.9923377057,682248001.8343922,576630.1875,,,,MEERGANJ,09-150-00785,0.8710640128414513,26403.719999999998,59972.03
09-199-01000,9,199,1000,UTTAR PRADESH,Mirzapur,Mirzapur,0.0,0.0,,170,9,1000,397,312340.5277407958,1424644522.791776,1492489.75,,,,MIRZAPUR,09-199-01000,0.8892820699399386,92959.47,152422.45
09-157-00822,9,157,822,UTTAR PRADESH,Lucknow,Mohanlalganj,0.0,0.0,,162,9,822,176,191896.50083512207,878480121.6843632,680965.1875,,,,MOHANLALGANJ,09-157-00822,0.9016656726722638,40182.25,50706.35
09-134-00715,9,134,715,UTTAR PRADESH,Bijnor,AFZALGARH,0.0,0.0,,132,9,0,19,187000.9007710255,702812039.5558243,249365.5625,,,,AFZALGARH,09-134-00715,0.9013226799732761,12417.67,24275.739999999998
09-134-00715,9,134,715,UTTAR PRADESH,Bijnor,AFZALGARH,0.0,0.0,,132,9,0,19,187000.9007710255,702812039.5558243,249365.5625,,,,AFZALGARH,09-134-00715,0.9013226799732761,12417.67,24275.739999999998
09-178-00910,9,178,910,UTTAR PRADESH,Ambedkar Nagar,Akbarpur,0.0,0.0,,121,9,910,281,213017.50576110528,731016154.6602824,652655.3125,,,,AKBARPUR,09-178-00910,0.9619037802591976,47875.38,56480.02
09-178-00910,9,178,910,UTTAR PRADESH,Ambedkar Nagar,Akbarpur,0.0,0.0,,121,9,910,281,213017.50576110528,731016154.6602824,652655.3125,,,,AKBARPUR,09-178-00910,0.9619037802591976,47875.38,56480.02
09-178-00910,9,178,910,UTTAR PRADESH,Ambedkar Nagar,Akbarpur,0.0,0.0,,121,9,910,281,213017.50576110528,731016154.6602824,652655.3125,,,,AKBARPUR,09-178-00910,0.9619037802591976,47875.38,56480.02
09-178-00910,9,178,910,UTTAR PRADESH,Ambedkar Nagar,Akbarpur,0.0,0.0,,121,9,910,281,213017.50576110528,731016154.6602824,652655.3125,,,,AKBARPUR,09-178-00910,0.9619037802591976,47875.38,56480.02
09-163-00845,9,163,845,UTTAR PRADESH,Kanpur Dehat,Akbarpur,0.0,0.0,,156,9,845,206,244213.5682045967,1051286254.958132,638617.5625,,,,AKBARPUR,09-163-00845,0.851667454028719,44483.84,55855.59
