objectid,vilnam_soi,stcode11,dtcode11,sdtcode11,vilcode11,stname,dtname,sdtname,vilname11,vil_lgd,dist_lgd,state_lgd,gp_code,gp_name,subdt_lgd,block_name,block_lgd
486174,GAUNSIHA,09,183,00928,174280,UTTAR PRADESH,Gonda,Gonda,Gousinha,174280,147,9,65747,GOUSIHA,928,RUPAIDEEH,1166
486175,BHAPATI,09,183,00928,174204,UTTAR PRADESH,Gonda,Gonda,Bhatpi,174204,147,9,65730,BHATPI,928,RUPAIDEEH,1166
486176,JAGTAPUR,09,183,00928,174355,UTTAR PRADESH,Gonda,Gonda,Jagatapur,174355,147,9,65222,JAGATAPUR,928,ITIATHOK,1158
486177,BAMHNI SARAI,09,183,00928,174243,UTTAR PRADESH,Gonda,Gonda,Bhabni Sarai,174243,147,9,297359,BABHANI SARAI,928,RUPAIDEEH,1166
486178,BARORIA DARGAHI,09,183,00928,174237,UTTAR PRADESH,Gonda,Gonda,Banderia Dargahi,174237,147,9,65723,BARAHEMA,928,RUPAIDEEH,1166
486179,JAMNAHI,09,183,00928,174198,UTTAR PRADESH,Gonda,Gonda,Jamunhi Hardo Patti,174198,147,9,65752,JAMUNAHI HARDO PATTI,928,RUPAIDEEH,1166
486180,ACHLAPUR,09,183,00928,174230,UTTAR PRADESH,Gonda,Gonda,Achlapur,174230,147,9,65737,BIRMAPUR,928,RUPAIDEEH,1166
486181,BHAT PURWA,09,183,00928,174209,UTTAR PRADESH,Gonda,Gonda,Bhat Purwa,174209,147,9,65747,GOUSIHA,928,RUPAIDEEH,1166
486182,JANKAURA,09,183,00928,174317,UTTAR PRADESH,Gonda,Gonda,Nakora,174317,147,9,0,,928,ITIATHOK,1158
486183,BARDAND,09,183,00928,174392,UTTAR PRADESH,Gonda,Gonda,Purey Dand,174392,147,9,0,,928,ITIATHOK,1158
486184,BEDPUR,09,183,00928,174348,UTTAR PRADESH,Gonda,Gonda,Bedpur Mafi,174348,147,9,65194,AYAH,928,ITIATHOK,1158
486185,RUPAI DIHA,09,183,00928,174295,UTTAR PRADESH,Gonda,Gonda,Rupai Deeh,174295,147,9,65791,RUPAI DEEH,928,RUPAIDEEH,1166
486186,BIRPUR BHOJ,09,183,00928,174249,UTTAR PRADESH,Gonda,Gonda,Beerpur Bhoj,174249,147,9,65804,VEERPUR BHOJ,928,RUPAIDEEH,1166
486187,PURA MUTSADDI,09,183,00928,174365,UTTAR PRADESH,Gonda,Gonda,Purey Musddi,174365,147,9,65246,PUREY MUSDDI,928,ITIATHOK,1158
486188,HINDUNAGAR,09,183,00928,174364,UTTAR PRADESH,Gonda,Gonda,Hindu Nagar Khas,174364,147,9,65220,HINDU NAGAR KHAS,928,ITIATHOK,1158
486189,PADRI SABITA,09,183,00928,174248,UTTAR PRADESH,Gonda,Gonda,Pandri Savita,174248,147,9,65804,VEERPUR BHOJ,928,RUPAIDEEH,1166
486190,KARWAPARA,09,183,00928,174334,UTTAR PRADESH,Gonda,Gonda,Karuwa Para,174334,147,9,65225,KARUWA PARA,928,ITIATHOK,1158
486200,HINDUNAGAR,09,183,00928,174183,UTTAR PRADESH,Gonda,Gonda,Hind Nagar Banki,174183,147,9,65750,HINDU NAGAR BANKI,928,RUPAIDEEH,1166
486191,ARJUNPUR,09,183,00928,174342,UTTAR PRADESH,Gonda,Gonda,Arjunpur,174342,147,9,65193,ARJUNPUR,928,ITIATHOK,1158
486192,GAUNARIA,09,183,00928,174252,UTTAR PRADESH,Gonda,Gonda,Gonria,174252,147,9,65746,GONARIA,928,RUPAIDEEH,1166
486193,SINGHPUR,09,183,00928,174685,UTTAR PRADESH,Gonda,Gonda,Sidhpur,174685,147,9,65487,BELHARI,928,MUJEHANA,1162
486194,BHADWAI,09,183,00928,174468,UTTAR PRADESH,Gonda,Gonda,Bheeti Pat Khouli,174468,147,9,65606,BHEETI PAT KHOULI,928,PANDRI KRIPAL,1164
486195,BHADWAI,09,183,00928,174467,UTTAR PRADESH,Gonda,Gonda,Kahmria,174467,147,9,65619,KONGAWAN,928,PANDRI KRIPAL,1164
486196,NARYANPUR,09,183,00929,,UTTAR PRADESH,Gonda,Colonelganj, ,0,147,9,0,,929,KATRA BAZAR,1160
486197,BINDULI,09,183,00928,174333,UTTAR PRADESH,Gonda,Gonda,Benduli,174333,147,9,65202,BENDULI,928,ITIATHOK,1158
486198,BIJAL GARHWA,09,183,00928,174358,UTTAR PRADESH,Gonda,Gonda,Vijay Garhwa,174358,147,9,65262,VIJAY GARHWA,928,ITIATHOK,1158
486199,KHUT PIPRA,09,183,00928,174241,UTTAR PRADESH,Gonda,Gonda,Khurd Pipra,174241,147,9,65717,AMDOHAWA,928,RUPAIDEEH,1166
486217,PIKAURALAL,09,183,00931,,UTTAR PRADESH,Gonda,Mankapur, ,0,147,9,0,,931,CHHAPIA,1155
486201,SHIVGARH,09,183,00928,174189,UTTAR PRADESH,Gonda,Gonda,Shivgara,174189,147,9,65795,SHIVGARA,928,RUPAIDEEH,1166
486202,DEORIA KHAM,09,183,00928,174175,UTTAR PRADESH,Gonda,Gonda,Devaria Khas,174175,147,9,65742,DEVARIA KHAS,928,RUPAIDEEH,1166
486203,BHANGAHA,09,183,00928,174173,UTTAR PRADESH,Gonda,Gonda,Bhagha,174173,147,9,65728,BHANGAHA,928,RUPAIDEEH,1166
486204,PARSADA,09,183,00928,174162,UTTAR PRADESH,Gonda,Gonda,Parsada,174162,147,9,65779,PARSADA,928,RUPAIDEEH,1166
486205,POKRAWA,09,183,00931,175958,UTTAR PRADESH,Gonda,Mankapur, ,175958,147,9,0,,931,CHHAPIA,1155
486206,GANESHPUR GRANT,09,183,00930,175346,UTTAR PRADESH,Gonda,Tarabganj,Ganeshpur Grint,175346,147,9,65885,GANESHPUR GRINT,930,WAZIRGANJ,1168
486207,KHAJUR,09,183,00931,175890,UTTAR PRADESH,Gonda,Mankapur,Khajuri,175890,147,9,65017,KHAJURI,931,CHHAPIA,1155
486208,BHARHIA,09,183,00931,175584,UTTAR PRADESH,Gonda,Mankapur,Bharahun,175584,147,9,65439,HARSINGHAVA CHAUHAN,931,MANKAPUR,1161
486218,NAGWA,09,183,00931,175920,UTTAR PRADESH,Gonda,Mankapur,Haria,175920,147,9,297486,HADIYA,931,CHHAPIA,1155
486219,BEHLALIAN,09,183,00931,175566,UTTAR PRADESH,Gonda,Mankapur,Belhania Darji Jot,175566,147,9,65470,RAMAPUR,931,MANKAPUR,1161
486209,DARI,09,183,00931,,UTTAR PRADESH,Gonda,Mankapur, ,0,147,9,0,,931,BABHANJOT,1153
486210,ELLENPUR GRANT,09,183,00931,175636,UTTAR PRADESH,Gonda,Mankapur,Alanpur Grint,175636,147,9,65405,ALANPUR GRINT,931,MANKAPUR,1161
486211,SUMERPUR,09,183,00931,175638,UTTAR PRADESH,Gonda,Mankapur,Sumerpur,175638,147,9,65476,SUMERPUR,931,MANKAPUR,1161
486212,BEL BHARIA,09,183,00931,175587,UTTAR PRADESH,Gonda,Mankapur,Khaudi,175587,147,9,65457,MAHEVA GOPAL,931,MANKAPUR,1161
486213,BAHADUR PUR MANJHA,09,183,00930,175285,UTTAR PRADESH,Gonda,Tarabganj,Bahadur Khas,175285,147,9,65809,BAHADUR PUR,930,TARABGANJ,1167
486214,KATRA(PANDIT PURWA),09,183,00930,175465,UTTAR PRADESH,Gonda,Tarabganj, ,175465,147,9,0,,930,NAWABGANJ,1163
486215,PURE,09,183,00930,175209,UTTAR PRADESH,Gonda,Tarabganj,Inderpur,175209,147,9,64970,NIYAWA,930,BELSAR,1154
486216,SIKRI MIRAN,09,183,00931,,UTTAR PRADESH,Gonda,Mankapur, ,0,147,9,0,,931,CHHAPIA,1155
486223,MANKAPUR KHAS,09,183,00931,801138,UTTAR PRADESH,Gonda,Mankapur,Mankapur (NP),801138,147,9,0,,931,MANKAPUR,1161
486224,PATPARGANJ,09,183,00930,,UTTAR PRADESH,Gonda,Tarabganj, ,0,147,9,0,,930,NAWABGANJ,1163
486225,SHIVDAYALGANJ,09,183,00930,175484,UTTAR PRADESH,Gonda,Tarabganj,Kanakpur,175484,147,9,65567,KANAKPUR,930,NAWABGANJ,1163
486226,TILIANI UPADHIA,09,183,00928,174472,UTTAR PRADESH,Gonda,Gonda,Teliya Upadhayay,174472,147,9,65642,TELIYANI UPADHAYAY,928,PANDRI KRIPAL,1164
486227,DEI,09,183,00930,175492,UTTAR PRADESH,Gonda,Tarabganj,Deipur,175492,147,9,65568,KATRA BHOGCHAND,930,NAWABGANJ,1163
486228,ARAJISARWAN JOT,09,183,00931,175676,UTTAR PRADESH,Gonda,Mankapur,Araji Shekha Jot,175676,147,9,64915,MANNI JOT,931,BABHANJOT,1153
486229,DAUIATPUR MAFI,09,183,00931,,UTTAR PRADESH,Gonda,Mankapur, ,0,147,9,0,,931,BABHANJOT,1153
486230,CHAK MANSUR,09,183,00931,,UTTAR PRADESH,Gonda,Mankapur, ,0,147,9,0,,931,CHHAPIA,1155
486231,HAIDARPUR,09,183,00931,175859,UTTAR PRADESH,Gonda,Mankapur,Jira Bhari,175859,147,9,65015,ITAILA KHURD,931,CHHAPIA,1155
486232,BUDHAIPUR,09,183,00931,,UTTAR PRADESH,Gonda,Mankapur, ,0,147,9,0,,931,BABHANJOT,1153
486233,RAOTAPUR,09,183,00931,,UTTAR PRADESH,Gonda,Mankapur, ,0,147,9,0,,931,BABHANJOT,1153
486234,SHAHBAGAI,09,183,00931,175923,UTTAR PRADESH,Gonda,Mankapur,Shah Nagar,175923,147,9,65012,HARKHUPUR,931,CHHAPIA,1155
486235,HARAIYA,09,183,00931,,UTTAR PRADESH,Gonda,Mankapur, ,0,147,9,0,,931,CHHAPIA,1155
486236,CHAMAR DIHWA,09,183,00931,,UTTAR PRADESH,Gonda,Mankapur, ,0,147,9,0,,931,BABHANJOT,1153
486237,DEHIA KHAS,09,183,00931,175943,UTTAR PRADESH,Gonda,Mankapur,Maharaj Ganj,175943,147,9,65025,MAHARAJGANJ GRINT,931,CHHAPIA,1155
486238,SINGHAWAN,09,183,00928,,UTTAR PRADESH,Gonda,Gonda, ,0,147,9,0,,928,JHANJHARI,1159
486239,HATHINAG,09,183,00930,,UTTAR PRADESH,Gonda,Tarabganj, ,0,147,9,0,,930,WAZIRGANJ,1168
486240,CHANDAR DIP,09,183,00931,175924,UTTAR PRADESH,Gonda,Mankapur,Harkhupur,175924,147,9,65012,HARKHUPUR,931,CHHAPIA,1155
486241,GAIGHAT,09,183,00931,175955,UTTAR PRADESH,Gonda,Mankapur,Baheri Mafi,175955,147,9,65021,KHUTIHAN,931,CHHAPIA,1155
486242,BARAI PURWA,09,183,00931,,UTTAR PRADESH,Gonda,Mankapur, ,0,147,9,0,,931,CHHAPIA,1155
486243,KHALANGA,09,183,00931,,UTTAR PRADESH,Gonda,Mankapur, ,0,147,9,0,,931,CHHAPIA,1155
486244,BHANDAHA,09,183,00928,940161,UTTAR PRADESH,Gonda,Gonda,Bhandha,940161,147,9,0,,928,PANDRI KRIPAL,1164
486245,DEKHWA,09,183,00931,,UTTAR PRADESH,Gonda,Mankapur, ,0,147,9,0,,931,CHHAPIA,1155
486246,BEONDA,09,183,00930,175292,UTTAR PRADESH,Gonda,Tarabganj,Veuda Uparhar,175292,147,9,65858,VEUDA UPARHAR,930,TARABGANJ,1167
486247,JOGIA,09,183,00931,,UTTAR PRADESH,Gonda,Mankapur, ,0,147,9,0,,931,CHHAPIA,1155
486248,SHEKHAPUR,09,183,00931,,UTTAR PRADESH,Gonda,Mankapur, ,0,147,9,0,,931,CHHAPIA,1155
486249,RANIA PURWA,09,183,00931,,UTTAR PRADESH,Gonda,Mankapur, ,0,147,9,0,,931,CHHAPIA,1155
486250,TIKAR,09,183,00931,175897,UTTAR PRADESH,Gonda,Mankapur,Teeker,175897,147,9,65059,TEEKAR,931,CHHAPIA,1155
486251,JOGAPUR,09,183,00930,175426,UTTAR PRADESH,Gonda,Tarabganj,Gailan Grant,175426,147,9,65554,GAILAN GRANT,930,NAWABGANJ,1163
486252,KARAUNDA,09,183,00931,,UTTAR PRADESH,Gonda,Mankapur, ,0,147,9,0,,931,CHHAPIA,1155
486253,GOPAHA,09,183,00931,175885,UTTAR PRADESH,Gonda,Mankapur,Gondaha,175885,147,9,65017,KHAJURI,931,CHHAPIA,1155
486254,NAU PURWA,09,183,00929,,UTTAR PRADESH,Gonda,Colonelganj, ,0,147,9,0,,929,KATRA BAZAR,1160
486255,HATHINAG,09,183,00930,175327,UTTAR PRADESH,Gonda,Tarabganj,Hathinag,175327,147,9,65881,DODIYAPARA,930,WAZIRGANJ,1168
486256,PAKUBBANKAT GRANT,09,183,00931,,UTTAR PRADESH,Gonda,Mankapur, ,0,147,9,0,,931,CHHAPIA,1155
486257,LACHHMANPUR KUND,09,183,00930,175468,UTTAR PRADESH,Gonda,Tarabganj,Gokula,175468,147,9,65555,GOKULA,930,NAWABGANJ,1163
486258,LOHRA DAND,09,183,00930,175416,UTTAR PRADESH,Gonda,Tarabganj,Lohratar,175416,147,9,65574,LOHRADAD,930,NAWABGANJ,1163
486265,BHIRWA,09,183,00931,175556,UTTAR PRADESH,Gonda,Mankapur,Bhirva,175556,147,9,65452,KURVA JANGLI,931,MANKAPUR,1161
486266,ATRAULIA,09,183,00929,175004,UTTAR PRADESH,Gonda,Colonelganj,Atarauliya,175004,147,9,65107,MAUHAR,929,COLONELGANJ,1156
486267,NARAYANPUR,09,183,00931,,UTTAR PRADESH,Gonda,Mankapur, ,0,147,9,0,,931,CHHAPIA,1155
486268,SONBARSA,09,183,00931,,UTTAR PRADESH,Gonda,Mankapur, ,0,147,9,0,,931,CHHAPIA,1155
486269,CHAURAHWA,09,183,00930,,UTTAR PRADESH,Gonda,Tarabganj, ,0,147,9,0,,930,WAZIRGANJ,1168
486270,BASDILA,09,183,00931,,UTTAR PRADESH,Gonda,Mankapur, ,0,147,9,0,,931,CHHAPIA,1155
486271,BAOKHARDEORI,09,183,00931,,UTTAR PRADESH,Gonda,Mankapur, ,0,147,9,0,,931,CHHAPIA,1155
486272,BHOINGAN,09,183,00931,,UTTAR PRADESH,Gonda,Mankapur, ,0,147,9,0,,931,CHHAPIA,1155
486273,BARHAUR TAL,09,183,00931,,UTTAR PRADESH,Gonda,Mankapur, ,0,147,9,0,,931,CHHAPIA,1155
486274,PIRTHIPAIGANJ GRANT,09,183,00928,174367,UTTAR PRADESH,Gonda,Gonda,Prithipal Ganj Grint,174367,147,9,65242,PRITHIPAL GANJ GRINT,928,ITIATHOK,1158
486275,PRITHVI PALGANJ GRANT,09,183,00928,,UTTAR PRADESH,Gonda,Gonda, ,0,147,9,0,,928,ITIATHOK,1158
486276,BISHMUPUR,09,183,00928,174603,UTTAR PRADESH,Gonda,Gonda,Chisti Pur,174603,147,9,65279,CHISTI PUR,928,JHANJHARI,1159
486277,DOKANPUR,09,183,00931,175707,UTTAR PRADESH,Gonda,Mankapur,Bukkanpur,175707,147,9,297470,BUKKANPUR,931,BABHANJOT,1153
486316,TARIGAON,09,188,00954,187694,UTTAR PRADESH,Gorakhpur,Gola,Tira Gaon,187694,148,9,66514,TIRA GAON,954,GOLA,1177
486278,RAMAIPUR,09,183,00931,175551,UTTAR PRADESH,Gonda,Mankapur,Ramaipur Bhagvan Persad,175551,147,9,65408,AMGHATI,931,MANKAPUR,1161
486279,GAURA BUZURG,09,183,00931,175709,UTTAR PRADESH,Gonda,Mankapur,Gaura Buzurg,175709,147,9,64895,GAURA BUZURG,931,BABHANJOT,1153
486280,BARAUNA,09,183,00931,,UTTAR PRADESH,Gonda,Mankapur, ,0,147,9,0,,931,MANKAPUR,1161
486281,RUPAI DIH,09,183,00928,,UTTAR PRADESH,Gonda,Gonda, ,0,147,9,0,,928,JHANJHARI,1159
486282,BAMHNI KHURD,09,183,00931,175720,UTTAR PRADESH,Gonda,Mankapur,Babhani Khurd,175720,147,9,64899,INTAWA KHURD,931,BABHANJOT,1153
486283,TULSIPUR,09,183,00931,175543,UTTAR PRADESH,Gonda,Mankapur,Tulsipur,175543,147,9,65445,KALAINIYA,931,MANKAPUR,1161
486284,KARAHWAN,09,183,00931,175533,UTTAR PRADESH,Gonda,Mankapur,Karonha,175533,147,9,65447,KAROHA MAAN,931,MANKAPUR,1161
486285,DUBAULI RAMDAS,09,183,00931,175574,UTTAR PRADESH,Gonda,Mankapur,Dubauli Ramcharan,175574,147,9,65462,MISHRAULIYA GOSAI,931,MANKAPUR,1161
486286,AKWAPUR,09,183,00929,,UTTAR PRADESH,Gonda,Colonelganj, ,0,147,9,0,,929,COLONELGANJ,1156
486287,SALPUR DHANTAL,09,183,00929,175068,UTTAR PRADESH,Gonda,Colonelganj,Salpur Dhautal,175068,147,9,65707,SALPUR DHAUTAL,929,PARASPUR,1165
486288,MAGHARIYAPUR BHILAI,09,183,00929,,UTTAR PRADESH,Gonda,Colonelganj, ,0,147,9,0,,929,KATRA BAZAR,1160
486289,PURA BHODAR,09,183,00928,801133,UTTAR PRADESH,Gonda,Gonda,Khargupur (NP),801133,147,9,0,,928,RUPAIDEEH,1166
486290,KHURDA,09,183,00931,175695,UTTAR PRADESH,Gonda,Mankapur,Majha Khurd,175695,147,9,64914,MAJHAVA KHAS,931,BABHANJOT,1153
486315,MOHELWAR,09,188,00952,186137,UTTAR PRADESH,Gorakhpur,Bansgaon,Mahilwar,186137,148,9,67111,MAHILWAR,952,URUWA,1187
486291,SAKRAURA,09,183,00929,,UTTAR PRADESH,Gonda,Colonelganj, ,0,147,9,0,,929,COLONELGANJ,1156
486292,BARAIN PURWA,09,183,00929,174891,UTTAR PRADESH,Gonda,Colonelganj,Barawaliya Tallukdari,174891,147,9,65154,GONAWA,929,HALDHARMAU,1157
486293,MARAHA BUZURG,09,183,00931,,UTTAR PRADESH,Gonda,Mankapur, ,0,147,9,0,,931,BABHANJOT,1153
486294,JAGDISPUR,09,183,00929,,UTTAR PRADESH,Gonda,Colonelganj, ,0,147,9,0,,929,HALDHARMAU,1157
486295,RUDPURBISEN,09,183,00928,174541,UTTAR PRADESH,Gonda,Gonda,Pure Lalak,174541,147,9,297192,PURE KHEMKARAN,928,JHANJHARI,1159
486296,KARAM DIH,09,183,00928,,UTTAR PRADESH,Gonda,Gonda, ,0,147,9,0,,928,MUJEHANA,1162
486297,BISHAMBHARPUR,09,183,00928,,UTTAR PRADESH,Gonda,Gonda, ,0,147,9,0,,928,MUJEHANA,1162
486298,LAIBURWA,09,183,00929,174268,UTTAR PRADESH,Gonda,Colonelganj,Laiburwa,174268,147,9,297347,LAIBUDWA,929,KATRA BAZAR,1160
486299,KUNIAN,09,183,00928,174390,UTTAR PRADESH,Gonda,Gonda,Bagulhi,174390,147,9,297209,BAGULAHI,928,ITIATHOK,1158
486300,BAKTHURWA,09,183,00928,174465,UTTAR PRADESH,Gonda,Gonda, ,174465,147,9,0,,928,PANDRI KRIPAL,1164
486301,PURE MITAI,09,183,00929,174777,UTTAR PRADESH,Gonda,Colonelganj,Bhagahariya Puremitai,174777,147,9,65348,BHAGAHARIYA PUREMITAI,929,KATRA BAZAR,1160
486302,PURA BALU,09,183,00928,174381,UTTAR PRADESH,Gonda,Gonda,Pure Ledai,174381,147,9,65244,PUREY DATTA,928,ITIATHOK,1158
486303,GHANKOL,09,188,00954,188131,UTTAR PRADESH,Gorakhpur,Gola,Gyankol,188131,148,9,66034,PATANA,954,BARHALGANJ,1170
486304,MARWAT,09,188,00954,188023,UTTAR PRADESH,Gorakhpur,Gola,Marawat,188023,148,9,66024,MARWAT,954,BARHALGANJ,1170
486305,KOILIKHAL,09,188,00954,188071,UTTAR PRADESH,Gorakhpur,Gola,Koili Khal,188071,148,9,66016,KOILI KHAS,954,BARHALGANJ,1170
486306,BALTHAR,09,188,00954,188143,UTTAR PRADESH,Gorakhpur,Gola,Balthar,188143,148,9,66046,SIDHE GAUR,954,BARHALGANJ,1170
486307,MOKUNDWAR,09,188,00954,187864,UTTAR PRADESH,Gorakhpur,Gola,Mukundwar,187864,148,9,66490,MUKUNDWAR,954,GOLA,1177
486308,CHILLUPAR,09,188,00954,188046,UTTAR PRADESH,Gorakhpur,Gola,Chillupar,188046,148,9,66003,BUDHAN PURA,954,BARHALGANJ,1170
486309,JAIPAR,09,188,00954,188032,UTTAR PRADESH,Gorakhpur,Gola,Jaipar,188032,148,9,65996,BEILI,954,BARHALGANJ,1170
486310,POHILA,09,188,00954,188009,UTTAR PRADESH,Gorakhpur,Gola,Pohila,188009,148,9,66038,POHILA,954,BARHALGANJ,1170
486311,BASAULI KHURD,09,188,00952,186225,UTTAR PRADESH,Gorakhpur,Bansgaon,Basauli Khurd,186225,148,9,65922,AMMARPUR,952,BANSGAON,1169
486312,JADUPUR,09,188,00951,186066,UTTAR PRADESH,Gorakhpur,Chauri Chaura,Jadu Pur,186066,148,9,272342,Jadu Pur,951,BRAHMPUR,1173
486313,KHURUHURI BARI,09,188,00951,186118,UTTAR PRADESH,Gorakhpur,Chauri Chaura,Khurhari,186118,148,9,66204,BOHAWAR,951,BRAHMPUR,1173
486314,BARIPUR,09,188,00953,187074,UTTAR PRADESH,Gorakhpur,Khajni,Baree Pur,187074,148,9,67076,BAREE PUR,953,URUWA,1187
486317,BASIA,09,188,00949,185241,UTTAR PRADESH,Gorakhpur,Sahjanwa,Basia,185241,148,9,66965,BASIA,949,SAHJANAWA,1185
486318,BHAU,09,188,00950,185468,UTTAR PRADESH,Gorakhpur,Gorakhpur,Bhaw,185468,148,9,66525,BELA,950,JANGAL KAUDIA,1178
486319,PIPRAHI,09,188,00949,185231,UTTAR PRADESH,Gorakhpur,Sahjanwa,Piprahi,185231,148,9,66994,MUNDA KODARA,949,SAHJANAWA,1185
486320,BARAIPAR,09,188,00952,186318,UTTAR PRADESH,Gorakhpur,Bansgaon,Baraipar No.48,186318,148,9,66604,BHITAHA,952,KAURI RAM,1179
486321,UNAULA AVVAL,09,188,00950,185662,UTTAR PRADESH,Gorakhpur,Gorakhpur,Unaula Awal,185662,148,9,66897,UNAULA DOYAM,950,PIPRAICH,1183
486322,UNAULA KHURD,09,188,00950,185664,UTTAR PRADESH,Gorakhpur,Gorakhpur,Unaula Khurd,185664,148,9,66881,PIPARHI,950,PIPRAICH,1183
486323,KOHARA  BUZURG,09,188,00954,187743,UTTAR PRADESH,Gorakhpur,Gola,Kohara Bujurg,187743,148,9,66485,KOHARA BUJURG,954,GOLA,1177
486324,LONANNAGAR,09,188,00953,187406,UTTAR PRADESH,Gorakhpur,Khajni,Lona Nagar,187406,148,9,66080,GAI GHAT,953,BELGHAT,1171
486325,MANDAR,09,188,00954,187554,UTTAR PRADESH,Gorakhpur,Gola,Marar,187554,148,9,67130,PIPARI BUJURG,954,URUWA,1187
486326,PARSHADI,09,188,00953,187055,UTTAR PRADESH,Gorakhpur,Khajni,Parasadi Par,187055,148,9,67104,HUDARI,953,URUWA,1187
486327,KHARPHORA,09,188,00953,186935,UTTAR PRADESH,Gorakhpur,Khajni,Kharphar,186935,148,9,66662,BADARA,953,KHAJNI,1180
486328,DEHRA TIKAR,09,188,00953,187309,UTTAR PRADESH,Gorakhpur,Khajni,Dehra Tiker,187309,148,9,66076,DEHRA TIKER,953,BELGHAT,1171
486329,CHAK MAHESA,09,188,00954,187750,UTTAR PRADESH,Gorakhpur,Gola,Chak Maheshpur,187750,148,9,66483,KHIRKITA DIGAR,954,GOLA,1177
486330,MISHRAULI,09,188,00954,187757,UTTAR PRADESH,Gorakhpur,Gola,Mishrauli,187757,148,9,66497,PARSA URF AGLAGAWA,954,GOLA,1177
486331,HARIHAR PUR,09,188,00954,187644,UTTAR PRADESH,Gorakhpur,Gola,Hariharpur,187644,148,9,66059,BANKATI,954,BELGHAT,1171
486333,RAMPUR,09,188,00953,187366,UTTAR PRADESH,Gorakhpur,Khajni,Rampur Tappa Nakaudee,187366,148,9,66114,RAMPUR,953,BELGHAT,1171
486334,KHARWARI,09,188,00952,186291,UTTAR PRADESH,Gorakhpur,Bansgaon,Khakari,186291,148,9,65929,BALIYA,952,BANSGAON,1169
486335,SONBARSA,09,188,00950,185522,UTTAR PRADESH,Gorakhpur,Gorakhpur,Sonbarsa,185522,148,9,66366,SONBARSA,950,CHARGAWAN,1175
486336,TULSI RATAN,09,188,00953,186742,UTTAR PRADESH,Gorakhpur,Khajni,Tulsi Ratan,186742,148,9,271714,Tulsi Ratan,953,KHAJNI,1180
486337,KHARHA DEUR,09,188,00953,186740,UTTAR PRADESH,Gorakhpur,Khajni,Kharhadeur,186740,148,9,66698,KHARHADEUR,953,KHAJNI,1180
486338,MAJHWA,09,188,00951,186104,UTTAR PRADESH,Gorakhpur,Chauri Chaura,Majhwa,186104,148,9,66203,Bhinswa,951,BRAHMPUR,1173
486339,KARELABHARI,09,188,00953,187003,UTTAR PRADESH,Gorakhpur,Khajni,Karaila Bari,187003,148,9,65938,CHAK BAIDPURVA,953,BANSGAON,1169
486340,CHATUR,09,188,00953,187001,UTTAR PRADESH,Gorakhpur,Khajni,Chatur Banduari,187001,148,9,65943,DHANAIPUR,953,BANSGAON,1169
486341,LACHHMANPUR,09,188,00951,186077,UTTAR PRADESH,Gorakhpur,Chauri Chaura,Lakshmanpur,186077,148,9,66224,LAKSHMANPUR,951,BRAHMPUR,1173
486342,BHAISAH,09,188,00951,186091,UTTAR PRADESH,Gorakhpur,Chauri Chaura,Bhainsahi Ram Datt,186091,148,9,66200,BHAINSAHI NARESH,951,BRAHMPUR,1173
486343,PIPRAGANGA,09,188,00953,186894,UTTAR PRADESH,Gorakhpur,Khajni,Pipara Ganga,186894,148,9,66711,PIPARA GANGA,953,KHAJNI,1180
486344,GAJARWAN,09,188,00953,186885,UTTAR PRADESH,Gorakhpur,Khajni,Gajarnarsingh,186885,148,9,271719,Gajar Jagdish,953,KHAJNI,1180
486345,RUDARPUR,09,188,00953,186848,UTTAR PRADESH,Gorakhpur,Khajni,Rudrapur,186848,148,9,66713,RUDRAPUR,953,KHAJNI,1180
486346,BARHI,09,188,00951,185975,UTTAR PRADESH,Gorakhpur,Chauri Chaura,Barhi,185975,148,9,67026,BARHI OF SARDARNAGAR,951,SARDARNAGAR,1186
486347,TILKONIYA JANGLEN.2,09,188,00950,185560,UTTAR PRADESH,Gorakhpur,Gorakhpur,Jangl Tinkonia No1,185560,148,9,0,,950,CHARGAWAN,1175
486348,BHITNI,09,188,00950,185486,UTTAR PRADESH,Gorakhpur,Gorakhpur,Bhitani,185486,148,9,66531,BHITANI,950,JANGAL KAUDIA,1178
486349,BARGO,09,188,00949,185176,UTTAR PRADESH,Gorakhpur,Sahjanwa,Bargo,185176,148,9,66782,BARGO,949,PALI,1182
486350,BADRA,09,188,00953,186737,UTTAR PRADESH,Gorakhpur,Khajni,Badara,186737,148,9,272413,Badra,953,KHAJNI,1180
486351,CHHAPIA,09,188,00953,186705,UTTAR PRADESH,Gorakhpur,Khajni,Chhapiya,186705,148,9,66961,BAKULAHI,953,SAHJANAWA,1185
486352,CHAURI,09,188,00951,185994,UTTAR PRADESH,Gorakhpur,Chauri Chaura,Chaori,185994,148,9,67039,CHAURI,951,SARDARNAGAR,1186
486353,BHARWAL MAFI,09,188,00949,185387,UTTAR PRADESH,Gorakhpur,Sahjanwa,Barwal Mafi,185387,148,9,66907,BARWAL MAFI,949,PIPRAULI,1184
486354,TELIA DIH,09,188,00949,185264,UTTAR PRADESH,Gorakhpur,Sahjanwa,Telia Dih,185264,148,9,66970,BHARSAR,949,SAHJANAWA,1185
486355,MIRZAWABABU,09,188,00951,185933,UTTAR PRADESH,Gorakhpur,Chauri Chaura,Mirjawa Babu,185933,148,9,67062,RAVTAINIA SARDAR,951,SARDARNAGAR,1186
